	lf_HRV	hf_HRV
19.75	2.76662524909145e-05	1.1547695472916952e-05
20.0	1.3467663132245333e-05	3.7916950808773593e-06
20.25	2.3254178725961573e-05	8.024186081288004e-06
20.5	2.3254178725961573e-05	8.024186081288004e-06
20.75	2.3254178725961573e-05	8.024186081288004e-06
21.0	1.1572852154087422e-05	3.835328207650926e-06
21.25	1.977056008416402e-05	5.343978946835103e-06
21.5	1.977056008416402e-05	5.343978946835103e-06
21.75	1.977056008416402e-05	5.343978946835103e-06
22.0	9.8901487355553e-06	5.347537606794333e-06
22.25	1.6916457870743865e-05	7.206064320397686e-06
22.5	1.6916457870743865e-05	7.206064320397686e-06
22.75	1.6916457870743865e-05	7.206064320397686e-06
23.0	8.094794938864777e-06	4.370569070894357e-06
23.25	1.3936830997409538e-05	6.870858867422728e-06
23.5	1.3936830997409538e-05	6.870858867422728e-06
23.75	1.3936830997409538e-05	6.870858867422728e-06
24.0	6.926758556062664e-06	2.9087637258137137e-06
24.25	1.1328631921541016e-05	5.13020694381933e-06
24.5	1.1328631921541016e-05	5.13020694381933e-06
24.75	1.1328631921541016e-05	5.13020694381933e-06
25.0	6.320287256022102e-06	1.7342311059135118e-06
25.25	9.384690029361876e-06	2.825797223880546e-06
25.5	9.384690029361876e-06	2.825797223880546e-06
25.75	9.384690029361876e-06	2.825797223880546e-06
26.0	6.4071256499776465e-06	2.4414198239164008e-06
26.25	8.439025690824713e-06	2.6898632458546e-06
26.5	8.439025690824713e-06	2.6898632458546e-06
26.75	8.439025690824713e-06	2.6898632458546e-06
27.0	7.117424185032735e-06	3.538610560984072e-06
27.25	8.633516658339753e-06	4.130812487946991e-06
27.5	8.633516658339753e-06	4.130812487946991e-06
27.75	8.633516658339753e-06	4.130812487946991e-06
28.0	7.812604625253135e-06	3.34970918516466e-06
28.25	9.33440274598194e-06	4.614611022923611e-06
28.5	9.33440274598194e-06	4.614611022923611e-06
28.75	9.33440274598194e-06	4.614611022923611e-06
29.0	7.947862327935238e-06	2.3927953142998674e-06
29.25	9.61158651109648e-06	3.7260163137544258e-06
29.5	9.61158651109648e-06	3.7260163137544258e-06
29.75	9.61158651109648e-06	3.7260163137544258e-06
30.0	7.584450221506528e-06	1.5662496453855833e-06
30.25	9.269650193341144e-06	2.5291671730291965e-06
30.5	9.269650193341144e-06	2.5291671730291965e-06
30.75	9.269650193341144e-06	2.5291671730291965e-06
31.0	7.091974669887764e-06	2.2365413696871095e-06
31.25	8.718090912026696e-06	2.282718810950114e-06
31.5	8.718090912026696e-06	2.282718810950114e-06
31.75	8.718090912026696e-06	2.282718810950114e-06
32.0	7.287164754105525e-06	5.596037635116195e-06
32.25	8.95609952285558e-06	5.237311474944085e-06
32.5	8.95609952285558e-06	5.237311474944085e-06
32.75	8.95609952285558e-06	5.237311474944085e-06
33.0	8.325084467286807e-06	8.65170782146453e-06
33.25	1.0809314217090538e-05	9.811143749980333e-06
33.5	1.0809314217090538e-05	9.811143749980333e-06
33.75	1.0809314217090538e-05	9.811143749980333e-06
34.0	8.996851622060708e-06	8.512336318552137e-06
34.25	1.3085634156439223e-05	1.1535449204563915e-05
34.5	1.3085634156439223e-05	1.1535449204563915e-05
34.75	1.3085634156439223e-05	1.1535449204563915e-05
35.0	8.128052335971136e-06	6.227232974921621e-06
35.25	1.3515391651925765e-05	9.434548808397849e-06
35.5	1.3515391651925765e-05	9.434548808397849e-06
35.75	1.3515391651925765e-05	9.434548808397849e-06
36.0	6.837489061705627e-06	3.973742715956527e-06
36.25	1.222754415871736e-05	6.6108660087580666e-06
36.5	1.222754415871736e-05	6.6108660087580666e-06
36.75	1.222754415871736e-05	6.6108660087580666e-06
37.0	6.0397076618516684e-06	2.029902629166935e-06
37.25	1.1019181098859801e-05	3.7187777270769725e-06
37.5	1.1019181098859801e-05	3.7187777270769725e-06
37.75	1.1019181098859801e-05	3.7187777270769725e-06
38.0	5.581790331924877e-06	1.6376993507723481e-06
38.25	1.0081864885230495e-05	2.3167625982713835e-06
38.5	1.0081864885230495e-05	2.3167625982713835e-06
38.75	1.0081864885230495e-05	2.3167625982713835e-06
39.0	5.565889004667298e-06	1.8117393651470997e-06
39.25	9.436955415960531e-06	2.4104153206880757e-06
39.5	9.436955415960531e-06	2.4104153206880757e-06
39.75	9.436955415960531e-06	2.4104153206880757e-06
40.0	6.052055806213703e-06	1.528238987596174e-06
40.25	9.194389907540649e-06	2.250468383595813e-06
40.5	9.194389907540649e-06	2.250468383595813e-06
40.75	9.194389907540649e-06	2.250468383595813e-06
41.0	7.027825196076793e-06	1.2372961158292584e-06
41.25	9.366689973638853e-06	1.7713090196120767e-06
41.5	9.366689973638853e-06	1.7713090196120767e-06
41.75	9.366689973638853e-06	1.7713090196120767e-06
42.0	8.29416149297332e-06	1.2072390923385428e-06
42.25	9.896251768094077e-06	1.5872490159341203e-06
42.5	9.896251768094077e-06	1.5872490159341203e-06
42.75	9.896251768094077e-06	1.5872490159341203e-06
43.0	9.390943380760246e-06	1.2162154873232704e-06
43.25	1.0412740177437347e-05	1.464047700391058e-06
43.5	1.0412740177437347e-05	1.464047700391058e-06
43.75	1.0412740177437347e-05	1.464047700391058e-06
44.0	1.0023184611765184e-05	1.3547112945311358e-06
44.25	1.0525525451546869e-05	1.4542288121682558e-06
44.5	1.0525525451546869e-05	1.4542288121682558e-06
44.75	1.0525525451546869e-05	1.4542288121682558e-06
45.0	1.0138664992922441e-05	1.1876255640145847e-06
45.25	1.025660815553307e-05	1.3728998358488187e-06
45.5	1.025660815553307e-05	1.3728998358488187e-06
45.75	1.025660815553307e-05	1.3728998358488187e-06
46.0	9.546652643043388e-06	8.463897533736696e-07
46.25	9.51241412486264e-06	1.0277746668861823e-06
46.5	9.51241412486264e-06	1.0277746668861823e-06
46.75	9.51241412486264e-06	1.0277746668861823e-06
47.0	8.424442512022215e-06	5.901888346106326e-07
47.25	8.287812964884836e-06	7.30158150518375e-07
47.5	8.287812964884836e-06	7.30158150518375e-07
47.75	8.287812964884836e-06	7.30158150518375e-07
48.0	7.13324067031879e-06	5.824934722350316e-07
48.25	6.949991841679414e-06	6.642518045606995e-07
48.5	6.949991841679414e-06	6.642518045606995e-07
48.75	6.949991841679414e-06	6.642518045606995e-07
49.0	5.770353085472762e-06	7.583661789274409e-07
49.25	5.633220646572962e-06	8.283995379828617e-07
49.5	5.633220646572962e-06	8.283995379828617e-07
49.75	5.633220646572962e-06	8.283995379828617e-07
50.0	4.436197327882855e-06	8.423858583540336e-07
50.25	4.348147531433953e-06	8.861162373826966e-07
50.5	4.348147531433953e-06	8.861162373826966e-07
50.75	4.348147531433953e-06	8.861162373826966e-07
51.0	3.2785809305421743e-06	8.911805216106366e-07
51.25	3.203318515109682e-06	8.749543896346422e-07
51.5	3.203318515109682e-06	8.749543896346422e-07
51.75	3.203318515109682e-06	8.749543896346422e-07
52.0	2.3789240721123313e-06	1.0264095141144344e-06
52.25	2.309073406872469e-06	1.0041120985790922e-06
52.5	2.309073406872469e-06	1.0041120985790922e-06
52.75	2.309073406872469e-06	1.0041120985790922e-06
53.0	1.8314408781592178e-06	1.190167674424527e-06
53.25	1.820106257467429e-06	1.3097431669548613e-06
53.5	1.820106257467429e-06	1.3097431669548613e-06
53.75	1.820106257467429e-06	1.3097431669548613e-06
54.0	1.638241500789142e-06	1.2260773399717112e-06
54.25	1.7636811835834278e-06	1.4949278810075611e-06
54.5	1.7636811835834278e-06	1.4949278810075611e-06
54.75	1.7636811835834278e-06	1.4949278810075611e-06
55.0	1.8942796223597599e-06	1.108914555661002e-06
55.25	2.1483503079256625e-06	1.3905494633505247e-06
55.5	2.1483503079256625e-06	1.3905494633505247e-06
55.75	2.1483503079256625e-06	1.3905494633505247e-06
56.0	2.752812653678403e-06	8.615701720705508e-07
56.25	3.0754894512332356e-06	1.0825882329989274e-06
56.5	3.0754894512332356e-06	1.0825882329989274e-06
56.75	3.0754894512332356e-06	1.0825882329989274e-06
57.0	4.241235831123854e-06	6.196784173980515e-07
57.25	4.59633907695749e-06	7.640565485643845e-07
57.5	4.59633907695749e-06	7.640565485643845e-07
57.75	4.59633907695749e-06	7.640565485643845e-07
58.0	6.171715506773848e-06	6.35749817850296e-07
58.25	6.5097168937322285e-06	7.384863117868582e-07
58.5	6.5097168937322285e-06	7.384863117868582e-07
58.75	6.5097168937322285e-06	7.384863117868582e-07
59.0	8.260963226078147e-06	9.584782091788185e-07
59.25	8.566354106835833e-06	1.0222111735783758e-06
59.5	8.566354106835833e-06	1.0222111735783758e-06
59.75	8.566354106835833e-06	1.0222111735783758e-06
60.0	1.0067669132252653e-05	1.4397532497406764e-06
60.25	1.0328150553795522e-05	1.4712702614851314e-06
60.5	1.0328150553795522e-05	1.4712702614851314e-06
60.75	1.0328150553795522e-05	1.4712702614851314e-06
61.0	1.1164355150733278e-05	1.7171627618315703e-06
61.25	1.1370860986945496e-05	1.7277885810744573e-06
61.5	1.1370860986945496e-05	1.7277885810744573e-06
61.75	1.1370860986945496e-05	1.7277885810744573e-06
62.0	1.1316486510085512e-05	1.5545733456348828e-06
62.25	1.146446843977139e-05	1.5555449898272664e-06
62.5	1.146446843977139e-05	1.5555449898272664e-06
62.75	1.146446843977139e-05	1.5555449898272664e-06
63.0	1.0559486836167084e-05	1.0753559314322483e-06
63.25	1.0651687392165192e-05	1.0752011550224103e-06
63.5	1.0651687392165192e-05	1.0752011550224103e-06
63.75	1.0651687392165192e-05	1.0752011550224103e-06
64.0	9.142481002417978e-06	6.341859384763763e-07
64.25	9.190476567930889e-06	6.368356173348862e-07
64.5	9.190476567930889e-06	6.368356173348862e-07
64.75	9.190476567930889e-06	6.368356173348862e-07
65.0	7.419664630100154e-06	5.148863863614493e-07
65.25	7.436570706548815e-06	5.193617569743439e-07
65.5	7.436570706548815e-06	5.193617569743439e-07
65.75	7.436570706548815e-06	5.193617569743439e-07
66.0	5.702884850249848e-06	6.957922444842921e-07
66.25	5.7023884793129084e-06	7.002091143373882e-07
66.5	5.7023884793129084e-06	7.002091143373882e-07
66.75	5.7023884793129084e-06	7.002091143373882e-07
67.0	4.216411935367887e-06	8.91129555232834e-07
67.25	4.209485755173022e-06	8.93984529694171e-07
67.5	4.209485755173022e-06	8.93984529694171e-07
67.75	4.209485755173022e-06	8.93984529694171e-07
68.0	3.0663772426803142e-06	8.635126209276808e-07
68.25	3.0593448770613084e-06	8.643570851861748e-07
68.5	3.0593448770613084e-06	8.643570851861748e-07
68.75	3.0593448770613084e-06	8.643570851861748e-07
69.0	2.2181151548933484e-06	6.571979167829303e-07
69.25	2.213530836938847e-06	6.568202474402908e-07
69.5	2.213530836938847e-06	6.568202474402908e-07
69.75	2.213530836938847e-06	6.568202474402908e-07
70.0	1.590344318494331e-06	5.005132580169544e-07
70.25	1.5880163257894244e-06	5.000147072770092e-07
70.5	1.5880163257894244e-06	5.000147072770092e-07
70.75	1.5880163257894244e-06	5.000147072770092e-07
71.0	1.2034960948621137e-06	5.379953727484579e-07
71.25	1.2024853626369463e-06	5.377924290706988e-07
71.5	1.2024853626369463e-06	5.377924290706988e-07
71.75	1.2024853626369463e-06	5.377924290706988e-07
72.0	1.2766188926483687e-06	6.827248860468042e-07
72.25	1.2766188926483687e-06	6.827248860468042e-07
72.5	1.2766188926483687e-06	6.827248860468042e-07
72.75	1.2766188926483687e-06	6.827248860468042e-07
73.0	2.201705851619563e-06	7.290714358814508e-07
73.25	2.201705851619563e-06	7.290714358814508e-07
73.5	2.201705851619563e-06	7.290714358814508e-07
73.75	2.201705851619563e-06	7.290714358814508e-07
74.0	4.388640410844038e-06	6.236558606333892e-07
74.25	4.388640410844038e-06	6.236558606333892e-07
74.5	4.388640410844038e-06	6.236558606333892e-07
74.75	4.388640410844038e-06	6.236558606333892e-07
75.0	7.999936762140447e-06	5.651925773021764e-07
75.25	7.999936762140447e-06	5.651925773021764e-07
75.5	7.999936762140447e-06	5.651925773021764e-07
75.75	7.999936762140447e-06	5.651925773021764e-07
76.0	1.2687004989362694e-05	7.946800162950955e-07
76.25	1.2687004989362694e-05	7.946800162950955e-07
76.5	1.2687004989362694e-05	7.946800162950955e-07
76.75	1.2687004989362694e-05	7.946800162950955e-07
77.0	1.7556941021437892e-05	1.3143258856143524e-06
77.25	1.7556941021437892e-05	1.3143258856143524e-06
77.5	1.7556941021437892e-05	1.3143258856143524e-06
77.75	1.7556941021437892e-05	1.3143258856143524e-06
78.0	2.1513618353626206e-05	1.8199131180172698e-06
78.25	2.1513618353626206e-05	1.8199131180172698e-06
78.5	2.1513618353626206e-05	1.8199131180172698e-06
78.75	2.1513618353626206e-05	1.8199131180172698e-06
79.0	2.3802198209800918e-05	1.95651896385476e-06
79.25	2.3802198209800918e-05	1.95651896385476e-06
79.5	2.3802198209800918e-05	1.95651896385476e-06
79.75	2.3802198209800918e-05	1.95651896385476e-06
80.0	2.4280334193465793e-05	1.6443564993724583e-06
80.25	2.4280334193465793e-05	1.6443564993724583e-06
80.5	2.4280334193465793e-05	1.6443564993724583e-06
80.75	2.4280334193465793e-05	1.6443564993724583e-06
81.0	2.3293608640999425e-05	1.151793201925696e-06
81.25	2.3293608640999425e-05	1.151793201925696e-06
81.5	2.3293608640999425e-05	1.151793201925696e-06
81.75	2.3293608640999425e-05	1.151793201925696e-06
82.0	2.1359729501970675e-05	8.765475916104438e-07
82.25	2.1359729501970675e-05	8.765475916104438e-07
82.5	2.1359729501970675e-05	8.765475916104438e-07
82.75	2.1359729501970675e-05	8.765475916104438e-07
83.0	1.8829159576813944e-05	1.010147271696629e-06
83.25	1.8829159576813944e-05	1.010147271696629e-06
83.5	1.8829159576813944e-05	1.010147271696629e-06
83.75	1.8829159576813944e-05	1.010147271696629e-06
84.0	1.5862264091129893e-05	1.3749340092119274e-06
84.25	1.5862264091129893e-05	1.3749340092119274e-06
84.5	1.5862264091129893e-05	1.3749340092119274e-06
84.75	1.5862264091129893e-05	1.3749340092119274e-06
85.0	1.2684838243069555e-05	1.600298474384371e-06
85.25	1.2684838243069555e-05	1.600298474384371e-06
85.5	1.2684838243069555e-05	1.600298474384371e-06
85.75	1.2684838243069555e-05	1.600298474384371e-06
86.0	9.681261703407784e-06	1.4663888799305697e-06
86.25	9.681261703407784e-06	1.4663888799305697e-06
86.5	9.681261703407784e-06	1.4663888799305697e-06
86.75	9.681261703407784e-06	1.4663888799305697e-06
87.0	7.277879039367378e-06	1.078017206309382e-06
87.25	7.277879039367378e-06	1.078017206309382e-06
87.5	7.277879039367378e-06	1.078017206309382e-06
87.75	7.277879039367378e-06	1.078017206309382e-06
88.0	5.73303983636738e-06	7.428559708483024e-07
88.25	5.73303983636738e-06	7.428559708483024e-07
88.5	5.73303983636738e-06	7.428559708483024e-07
88.75	5.73303983636738e-06	7.428559708483024e-07
89.0	4.946140126549427e-06	7.093454818670061e-07
89.25	4.946140126549427e-06	7.093454818670061e-07
89.5	4.946140126549427e-06	7.093454818670061e-07
89.75	4.946140126549427e-06	7.093454818670061e-07
90.0	4.581175814945252e-06	9.65241169154107e-07
90.25	4.581175814945252e-06	9.65241169154107e-07
90.5	4.581175814945252e-06	9.65241169154107e-07
90.75	4.581175814945252e-06	9.65241169154107e-07
91.0	4.438707537333372e-06	1.2736447119639416e-06
91.25	4.438707537333372e-06	1.2736447119639416e-06
91.5	4.438707537333372e-06	1.2736447119639416e-06
91.75	4.438707537333372e-06	1.2736447119639416e-06
92.0	4.74117437322896e-06	1.4133539371101939e-06
92.25	4.74117437322896e-06	1.4133539371101939e-06
92.5	4.74117437322896e-06	1.4133539371101939e-06
92.75	4.74117437322896e-06	1.4133539371101939e-06
93.0	6.12597857784134e-06	1.3712694467330537e-06
93.25	6.12597857784134e-06	1.3712694467330537e-06
93.5	6.12597857784134e-06	1.3712694467330537e-06
93.75	6.12597857784134e-06	1.3712694467330537e-06
94.0	9.291777443833958e-06	1.3536780111877224e-06
94.25	9.291777443833958e-06	1.3536780111877224e-06
94.5	9.291777443833958e-06	1.3536780111877224e-06
94.75	9.291777443833958e-06	1.3536780111877224e-06
95.0	1.4521277505457041e-05	1.604267537559204e-06
95.25	1.4521277505457041e-05	1.604267537559204e-06
95.5	1.4521277505457041e-05	1.604267537559204e-06
95.75	1.4521277505457041e-05	1.604267537559204e-06
96.0	2.1354786356946066e-05	2.1538977654172807e-06
96.25	2.1354786356946066e-05	2.1538977654172807e-06
96.5	2.1354786356946066e-05	2.1538977654172807e-06
96.75	2.1354786356946066e-05	2.1538977654172807e-06
97.0	2.8675451196337476e-05	2.7401177807241403e-06
97.25	2.8675451196337476e-05	2.7401177807241403e-06
97.5	2.8675451196337476e-05	2.7401177807241403e-06
97.75	2.8675451196337476e-05	2.7401177807241403e-06
98.0	3.516061560039441e-05	2.9763306190894916e-06
98.25	3.516061560039441e-05	2.9763306190894916e-06
98.5	3.516061560039441e-05	2.9763306190894916e-06
98.75	3.516061560039441e-05	2.9763306190894916e-06
99.0	3.983400595296012e-05	2.6587826337812806e-06
99.25	3.983400595296012e-05	2.6587826337812806e-06
99.5	3.983400595296012e-05	2.6587826337812806e-06
99.75	3.983400595296012e-05	2.6587826337812806e-06
100.0	4.235598081230395e-05	1.9585669855942527e-06
100.25	4.235598081230395e-05	1.9585669855942527e-06
100.5	4.235598081230395e-05	1.9585669855942527e-06
100.75	4.235598081230395e-05	1.9585669855942527e-06
101.0	4.2884137769177636e-05	1.2958045586923295e-06
101.25	4.2884137769177636e-05	1.2958045586923295e-06
101.5	4.2884137769177636e-05	1.2958045586923295e-06
101.75	4.2884137769177636e-05	1.2958045586923295e-06
102.0	4.1866087380504113e-05	1.0277697676831573e-06
102.25	4.1866087380504113e-05	1.0277697676831573e-06
102.5	4.1866087380504113e-05	1.0277697676831573e-06
102.75	4.1866087380504113e-05	1.0277697676831573e-06
103.0	3.9794493775715606e-05	1.235589007396973e-06
103.25	3.9794493775715606e-05	1.235589007396973e-06
103.5	3.9794493775715606e-05	1.235589007396973e-06
103.75	3.9794493775715606e-05	1.235589007396973e-06
104.0	3.702315107273166e-05	1.707239569104303e-06
104.25	3.702315107273166e-05	1.707239569104303e-06
104.5	3.702315107273166e-05	1.707239569104303e-06
104.75	3.702315107273166e-05	1.707239569104303e-06
105.0	3.387721166746857e-05	2.1099708021500975e-06
105.25	3.387721166746857e-05	2.1099708021500975e-06
105.5	3.387721166746857e-05	2.1099708021500975e-06
105.75	3.387721166746857e-05	2.1099708021500975e-06
106.0	3.076645907807087e-05	2.2457828792178963e-06
106.25	3.076645907807087e-05	2.2457828792178963e-06
106.5	3.076645907807087e-05	2.2457828792178963e-06
106.75	3.076645907807087e-05	2.2457828792178963e-06
107.0	2.8179448675504067e-05	2.152004554272775e-06
107.25	2.8179448675504067e-05	2.152004554272775e-06
107.5	2.8179448675504067e-05	2.152004554272775e-06
107.75	2.8179448675504067e-05	2.152004554272775e-06
108.0	2.657988366336633e-05	2.0044972183119393e-06
108.25	2.657988366336633e-05	2.0044972183119393e-06
108.5	2.657988366336633e-05	2.0044972183119393e-06
108.75	2.657988366336633e-05	2.0044972183119393e-06
109.0	2.622385442954591e-05	1.954539097704524e-06
109.25	2.622385442954591e-05	1.954539097704524e-06
109.5	2.622385442954591e-05	1.954539097704524e-06
109.75	2.622385442954591e-05	1.954539097704524e-06
110.0	2.7048637118683904e-05	2.020406841784705e-06
110.25	2.7048637118683904e-05	2.020406841784705e-06
110.5	2.7048637118683904e-05	2.020406841784705e-06
110.75	2.7048637118683904e-05	2.020406841784705e-06
111.0	2.878312172687004e-05	2.14092276385379e-06
111.25	2.878312172687004e-05	2.14092276385379e-06
111.5	2.878312172687004e-05	2.14092276385379e-06
111.75	2.878312172687004e-05	2.14092276385379e-06
112.0	3.1289651810560636e-05	2.312019209684042e-06
112.25	3.1289651810560636e-05	2.312019209684042e-06
112.5	3.1289651810560636e-05	2.312019209684042e-06
112.75	3.1289651810560636e-05	2.312019209684042e-06
113.0	3.478306222922649e-05	2.60020800023693e-06
113.25	3.478306222922649e-05	2.60020800023693e-06
113.5	3.478306222922649e-05	2.60020800023693e-06
113.75	3.478306222922649e-05	2.60020800023693e-06
114.0	3.9738068210531134e-05	3.034529520261953e-06
114.25	3.9738068210531134e-05	3.034529520261953e-06
114.5	3.9738068210531134e-05	3.034529520261953e-06
114.75	3.9738068210531134e-05	3.034529520261953e-06
115.0	4.643607988807754e-05	3.5420082476132075e-06
115.25	4.643607988807754e-05	3.5420082476132075e-06
115.5	4.643607988807754e-05	3.5420082476132075e-06
115.75	4.643607988807754e-05	3.5420082476132075e-06
116.0	5.444510768661193e-05	3.96648119102061e-06
116.25	5.444510768661193e-05	3.96648119102061e-06
116.5	5.444510768661193e-05	3.96648119102061e-06
116.75	5.444510768661193e-05	3.96648119102061e-06
117.0	6.253313400844221e-05	4.133156931842237e-06
117.25	6.253313400844221e-05	4.133156931842237e-06
117.5	6.253313400844221e-05	4.133156931842237e-06
117.75	6.253313400844221e-05	4.133156931842237e-06
118.0	6.879077068440545e-05	3.937555454623393e-06
118.25	6.879077068440545e-05	3.937555454623393e-06
118.5	6.879077068440545e-05	3.937555454623393e-06
118.75	6.879077068440545e-05	3.937555454623393e-06
119.0	7.138066781236713e-05	3.437878566128461e-06
119.25	7.138066781236713e-05	3.437878566128461e-06
119.5	7.138066781236713e-05	3.437878566128461e-06
119.75	7.138066781236713e-05	3.437878566128461e-06
120.0	6.950013252697661e-05	2.8494380421557473e-06
120.25	6.950013252697661e-05	2.8494380421557473e-06
120.5	6.950013252697661e-05	2.8494380421557473e-06
120.75	6.950013252697661e-05	2.8494380421557473e-06
121.0	6.360178276275834e-05	2.4242667390103367e-06
121.25	6.360178276275834e-05	2.4242667390103367e-06
121.5	6.360178276275834e-05	2.4242667390103367e-06
121.75	6.360178276275834e-05	2.4242667390103367e-06
122.0	5.5180754828522404e-05	2.348956558294181e-06
122.25	5.5180754828522404e-05	2.348956558294181e-06
122.5	5.5180754828522404e-05	2.348956558294181e-06
122.75	5.5180754828522404e-05	2.348956558294181e-06
123.0	4.6114202408882135e-05	2.735140251808924e-06
123.25	4.6114202408882135e-05	2.735140251808924e-06
123.5	4.6114202408882135e-05	2.735140251808924e-06
123.75	4.6114202408882135e-05	2.735140251808924e-06
124.0	3.792951739863167e-05	3.572964774774977e-06
124.25	3.792951739863167e-05	3.572964774774977e-06
124.5	3.792951739863167e-05	3.572964774774977e-06
124.75	3.792951739863167e-05	3.572964774774977e-06
125.0	3.1582868059835435e-05	4.680770093696757e-06
125.25	3.1582868059835435e-05	4.680770093696757e-06
125.5	3.1582868059835435e-05	4.680770093696757e-06
125.75	3.1582868059835435e-05	4.680770093696757e-06
126.0	2.747327372303287e-05	5.739588695160166e-06
126.25	2.747327372303287e-05	5.739588695160166e-06
126.5	2.747327372303287e-05	5.739588695160166e-06
126.75	2.747327372303287e-05	5.739588695160166e-06
127.0	2.567874293977184e-05	6.40003636918181e-06
127.25	2.567874293977184e-05	6.40003636918181e-06
127.5	2.567874293977184e-05	6.40003636918181e-06
127.75	2.567874293977184e-05	6.40003636918181e-06
128.0	2.630055945267451e-05	6.4248792867287886e-06
128.25	2.630055945267451e-05	6.4248792867287886e-06
128.5	2.630055945267451e-05	6.4248792867287886e-06
128.75	2.630055945267451e-05	6.4248792867287886e-06
129.0	2.952195439340427e-05	5.7715269561340985e-06
129.25	2.952195439340427e-05	5.7715269561340985e-06
129.5	2.952195439340427e-05	5.7715269561340985e-06
129.75	2.952195439340427e-05	5.7715269561340985e-06
130.0	3.540420958201142e-05	4.599680766254301e-06
130.25	3.540420958201142e-05	4.599680766254301e-06
130.5	3.540420958201142e-05	4.599680766254301e-06
130.75	3.540420958201142e-05	4.599680766254301e-06
131.0	4.361170028200606e-05	3.2524625393345504e-06
131.25	4.361170028200606e-05	3.2524625393345504e-06
131.5	4.361170028200606e-05	3.2524625393345504e-06
131.75	4.361170028200606e-05	3.2524625393345504e-06
132.0	5.328904687060293e-05	2.1591881888772826e-06
132.25	5.328904687060293e-05	2.1591881888772826e-06
132.5	5.328904687060293e-05	2.1591881888772826e-06
132.75	5.328904687060293e-05	2.1591881888772826e-06
133.0	6.313541410970106e-05	1.6102054858444958e-06
133.25	6.313541410970106e-05	1.6102054858444958e-06
133.5	6.313541410970106e-05	1.6102054858444958e-06
133.75	6.313541410970106e-05	1.6102054858444958e-06
134.0	7.165622791621625e-05	1.5909211652653446e-06
134.25	7.165622791621625e-05	1.5909211652653446e-06
134.5	7.165622791621625e-05	1.5909211652653446e-06
134.75	7.165622791621625e-05	1.5909211652653446e-06
135.0	7.755248430278957e-05	1.8479121845855353e-06
135.25	7.755248430278957e-05	1.8479121845855353e-06
135.5	7.755248430278957e-05	1.8479121845855353e-06
