  60.64800    7.80900    1.00000
 147.98800    9.13300    1.00000
 191.33000    7.87600    1.00000
 230.73800    8.63200    1.00000
 275.87700    8.61700    1.00000
 296.47000    7.68300    1.00000
 399.80000    8.39700    1.00000
 421.86100    8.13500    1.00000
 462.92300    8.84800    1.00000
 506.11200    8.22700    1.00000
 526.97800    9.09000    1.00000
 620.91400    9.26900    1.00000
 641.76900    8.83000    1.00000
 684.13300    7.56100    1.00000
 703.38500    7.73700    1.00000
 724.21100    8.38800    1.00000
 787.38500    9.11100    1.00000
 808.39300    8.37000    1.00000
 828.63300    8.19200    1.00000
 848.36000    8.89800    1.00000
 868.20500    8.57300    1.00000
 888.97800    8.05400    1.00000
 909.26000    8.92300    1.00000
 932.00800    8.11700    1.00000
 993.58100    8.22400    1.00000
1053.58000    8.05500    1.00000
1072.89600    8.64500    1.00000
1157.23500    8.04100    1.00000
