  11.39900    8.60000    1.00000
  36.54700    8.24300    1.00000
  78.64600    7.92300    1.00000
 101.01000    8.08100    1.00000
 122.60400    8.38300    1.00000
 164.07300    7.75600    1.00000
 207.08400    7.19800    1.00000
 249.39500    8.01000    1.00000
 314.11400    7.88400    1.00000
 334.92700    7.41200    1.00000
 354.55200    8.16600    1.00000
 376.34900    8.55700    1.00000
 437.58200    8.16500    1.00000
 477.23800    7.55600    1.00000
 539.17600    7.13900    1.00000
 560.33400    7.26100    1.00000
 660.20700    8.32300    1.00000
 743.05100    8.52000    1.00000
 763.39800    8.12400    1.00000
 943.38600    8.02900    1.00000
 962.52100    7.76900    1.00000
1001.42500    7.69800    1.00000
1021.27100    7.69300    1.00000
1080.33200    7.44600    1.00000
1099.82200    7.90300    1.00000
1118.97300    7.80500    1.00000
1161.55200    7.52100    1.00000
1181.94600    7.82100    1.00000
