  58.85400    7.15900    1.00000
 143.52100    8.32100    1.00000
 185.42500    8.23000    1.00000
 227.33200    7.73700    1.00000
 273.27000    8.29900    1.00000
 293.20700    8.18900    1.00000
 396.99000    7.44300    1.00000
 416.32100    7.51200    1.00000
 457.42700    7.89200    1.00000
 499.19800    8.45700    1.00000
 520.69100    8.25500    1.00000
 618.36300    8.60300    1.00000
 639.61200    7.91800    1.00000
 681.98800    6.15700    1.00000
 699.65200    7.74600    1.00000
 721.52700    7.82400    1.00000
 781.92700    8.15900    1.00000
 803.69800    7.24800    1.00000
 822.61400    8.45500    1.00000
 842.94800    8.25200    1.00000
 861.70700    8.05200    1.00000
 883.83200    7.58200    1.00000
 903.52700    7.59700    1.00000
 923.41500    7.57300    1.00000
 981.80100    7.62800    1.00000
1041.53400    7.61600    1.00000
1060.73800    7.22600    1.00000
1138.80000    7.23200    1.00000
