	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.000268030567510615	0.00012834451901286745
10.5	0.000268030567510615	0.00012834451901286745
10.75	0.000268030567510615	0.00012834451901286745
11.0	0.0002644392474213389	8.757210979269466e-05
11.25	0.00032304516877400995	0.00011434440144882964
11.5	0.00032304516877400995	0.00011434440144882964
11.75	0.00032304516877400995	0.00011434440144882964
12.0	0.00028466626810129484	6.248002853554323e-05
12.25	0.0003566404537150863	8.664109819374914e-05
12.5	0.0003566404537150863	8.664109819374914e-05
12.75	0.0003566404537150863	8.664109819374914e-05
13.0	0.00029537737051924835	4.5983338582846916e-05
13.25	0.00037457764601513534	6.154854678939206e-05
13.5	0.00037457764601513534	6.154854678939206e-05
13.75	0.00037457764601513534	6.154854678939206e-05
14.0	0.00030154300170562667	4.701516152561886e-05
14.25	0.0003845767577874374	5.424637040957309e-05
14.5	0.0003845767577874374	5.424637040957309e-05
14.75	0.0003845767577874374	5.424637040957309e-05
15.0	0.00030128075680606336	5.119626957555414e-05
15.25	0.0003869528037564987	5.650770912598492e-05
15.5	0.0003869528037564987	5.650770912598492e-05
15.75	0.0003869528037564987	5.650770912598492e-05
16.0	0.0002968480100389211	5.208108529622357e-05
16.25	0.00038173406348954164	5.848418332132203e-05
16.5	0.00038173406348954164	5.848418332132203e-05
16.75	0.00038173406348954164	5.848418332132203e-05
17.0	0.00028326622345178513	4.8649327181513254e-05
17.25	0.0003680052841828836	5.731220948926016e-05
17.5	0.0003680052841828836	5.731220948926016e-05
17.75	0.0003680052841828836	5.731220948926016e-05
18.0	0.00025612350889753287	3.762690572322014e-05
18.25	0.00033870308133380155	4.7718647065442385e-05
18.5	0.00033870308133380155	4.7718647065442385e-05
18.75	0.00033870308133380155	4.7718647065442385e-05
19.0	0.00022719063142229132	2.6706211061650855e-05
19.25	0.0003019030315109314	3.519934497218236e-05
19.5	0.0003019030315109314	3.519934497218236e-05
19.75	0.0003019030315109314	3.519934497218236e-05
20.0	0.00019903693073202136	2.1505147478207464e-05
20.25	0.0002653750927203208	2.5387374132933075e-05
