  60.23200    8.62200    1.00000
 145.73400    9.25000    1.00000
 195.57700    8.42700    1.00000
 234.47200    9.01700    1.00000
 279.21700    9.49300    1.00000
 300.44000    9.06400    1.00000
 407.29900    9.09500    1.00000
 428.22400    8.16900    1.00000
 468.24000    9.04200    1.00000
 512.44100    9.72200    1.00000
 536.37200    9.66000    1.00000
 630.98800    9.50200    1.00000
 652.03400    9.80100    1.00000
 700.57600    9.34200    1.00000
 728.48400    8.66100    1.00000
 750.37900    9.74700    1.00000
 815.18600    9.60000    1.00000
 836.01400    8.65400    1.00000
 855.70100    9.88000    1.00000
 877.18400    9.03100    1.00000
 896.82600    9.08100    1.00000
 918.15900    8.59000    1.00000
 938.86100    9.79800    1.00000
 961.00500    8.70500    1.00000
1022.20100    9.17700    1.00000
1088.82700    9.59100    1.00000
1113.32600    8.78700    1.00000
1201.51500    8.55900    1.00000
