	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.0060279047303948815	0.01989666908778433
10.5	0.0060279047303948815	0.01989666908778433
10.75	0.0060279047303948815	0.01989666908778433
11.0	0.006257424835138339	0.013125963056391424
11.25	0.00770418383509552	0.018918679864351803
11.5	0.00770418383509552	0.018918679864351803
11.75	0.00770418383509552	0.018918679864351803
12.0	0.006977035692232116	0.009398819683218892
12.25	0.009152065834729403	0.014714374315714695
12.5	0.009152065834729403	0.014714374315714695
12.75	0.009152065834729403	0.014714374315714695
13.0	0.006525517407492909	0.006957847275242837
13.25	0.009432786578631653	0.010828843808776184
13.5	0.009432786578631653	0.010828843808776184
13.75	0.009432786578631653	0.010828843808776184
14.0	0.005170300822845899	0.005612594480192115
14.25	0.008209306302170018	0.008639202815967582
14.5	0.008209306302170018	0.008639202815967582
14.75	0.008209306302170018	0.008639202815967582
15.0	0.003900248953786634	0.004543246156538197
15.25	0.006500615903192544	0.007040614079239768
15.5	0.006500615903192544	0.007040614079239768
15.75	0.006500615903192544	0.007040614079239768
16.0	0.0028826233230728024	0.003453355664889126
16.25	0.005014063134109818	0.005495596900593261
16.5	0.005014063134109818	0.005495596900593261
16.75	0.005014063134109818	0.005495596900593261
17.0	0.0019986642948842757	0.0025443380034757715
17.25	0.0036435932825441644	0.0040108317990841195
17.5	0.0036435932825441644	0.0040108317990841195
17.75	0.0036435932825441644	0.0040108317990841195
18.0	0.0013061335532016571	0.0018550337929611664
18.25	0.0024624632904602646	0.0028723223414234443
18.5	0.0024624632904602646	0.0028723223414234443
18.75	0.0024624632904602646	0.0028723223414234443
19.0	0.0008216943528869608	0.0012659598512097172
19.25	0.0015781831679230571	0.0019106344479493354
19.5	0.0015781831679230571	0.0019106344479493354
19.75	0.0015781831679230571	0.0019106344479493354
20.0	0.0004962174921274712	0.0008438887003229926
20.25	0.0009552178919739105	0.0012107999035063043
20.5	0.0009552178919739105	0.0012107999035063043
20.75	0.0009552178919739105	0.0012107999035063043
21.0	0.0003115345723975393	0.0006651591334359285
21.25	0.000560066862430818	0.0008590712620552164
