	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.009917000295780005	0.004427541794031528
10.5	0.009917000295780005	0.004427541794031528
10.75	0.009917000295780005	0.004427541794031528
11.0	0.009445359079161376	0.006441239256116212
11.25	0.011632087674817855	0.00697280999882353
11.5	0.011632087674817855	0.00697280999882353
11.75	0.011632087674817855	0.00697280999882353
12.0	0.010011563782066897	0.006016128500524719
12.25	0.013141119733729417	0.00784277627071897
12.5	0.013141119733729417	0.00784277627071897
12.75	0.013141119733729417	0.00784277627071897
13.0	0.009098482642185258	0.0045590836602165475
13.25	0.012857414005065302	0.006355985475256761
13.5	0.012857414005065302	0.006355985475256761
13.75	0.012857414005065302	0.006355985475256761
14.0	0.007852575462373106	0.003373803144116552
14.25	0.011433269499451594	0.004878546846328216
14.5	0.011433269499451594	0.004878546846328216
14.75	0.011433269499451594	0.004878546846328216
15.0	0.0068473064294407165	0.0021655671327939796
15.25	0.009987913250643772	0.0033113878184983475
15.5	0.009987913250643772	0.0033113878184983475
15.75	0.009987913250643772	0.0033113878184983475
16.0	0.006149044924673754	0.002049397639388535
16.25	0.00879342253077359	0.002477595638590636
16.5	0.00879342253077359	0.002477595638590636
16.75	0.00879342253077359	0.002477595638590636
17.0	0.0058409835346845485	0.002947914006214715
17.25	0.008028647858957441	0.003158825711962869
17.5	0.008028647858957441	0.003158825711962869
17.75	0.008028647858957441	0.003158825711962869
18.0	0.005888641458761758	0.003595771376219811
18.25	0.0077611014741163446	0.00413538786225897
18.5	0.0077611014741163446	0.00413538786225897
18.75	0.0077611014741163446	0.00413538786225897
19.0	0.006093919211500276	0.003571364101896534
19.25	0.007860707113161041	0.004488277060235556
19.5	0.007860707113161041	0.004488277060235556
19.75	0.007860707113161041	0.004488277060235556
20.0	0.005974416847192334	0.0028872342596867225
20.25	0.00790500650509178	0.0039342175619032325
20.5	0.00790500650509178	0.0039342175619032325
20.75	0.00790500650509178	0.0039342175619032325
21.0	0.005162975761414361	0.0021538959715153476
21.25	0.007277381710297823	0.0029734103276897717
21.5	0.007277381710297823	0.0029734103276897717
