	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	8.271631790079238e-06	8.743809686512296e-05
10.5	8.271631790079238e-06	8.743809686512296e-05
10.75	8.271631790079238e-06	8.743809686512296e-05
11.0	1.6815226828160574e-05	8.31445461220836e-05
11.25	1.849450388393531e-05	0.00010483760711079863
11.5	1.849450388393531e-05	0.00010483760711079863
11.75	1.849450388393531e-05	0.00010483760711079863
12.0	1.4936461208637154e-05	6.938544009905717e-05
12.25	2.1547045567036888e-05	9.097516296412336e-05
12.5	2.1547045567036888e-05	9.097516296412336e-05
12.75	2.1547045567036888e-05	9.097516296412336e-05
13.0	1.069411956737607e-05	6.441515868816512e-05
13.25	1.7003018922388185e-05	8.052115140459402e-05
13.5	1.7003018922388185e-05	8.052115140459402e-05
13.75	1.7003018922388185e-05	8.052115140459402e-05
14.0	8.029002132874495e-06	6.541188708355857e-05
14.25	1.2141953876988001e-05	7.941077897186303e-05
14.5	1.2141953876988001e-05	7.941077897186303e-05
14.75	1.2141953876988001e-05	7.941077897186303e-05
15.0	9.819055696143295e-06	6.30576676492154e-05
15.25	1.1764531628122448e-05	7.854443643886045e-05
15.5	1.1764531628122448e-05	7.854443643886045e-05
15.75	1.1764531628122448e-05	7.854443643886045e-05
16.0	1.1562759554381241e-05	5.259368301098775e-05
16.25	1.5079646800851243e-05	6.751876025340365e-05
16.5	1.5079646800851243e-05	6.751876025340365e-05
16.75	1.5079646800851243e-05	6.751876025340365e-05
17.0	8.0590240708754e-06	4.806517412120754e-05
17.25	1.3125964830981391e-05	5.5979816096788435e-05
17.5	1.3125964830981391e-05	5.5979816096788435e-05
17.75	1.3125964830981391e-05	5.5979816096788435e-05
18.0	5.558219496987097e-06	5.7296506001607444e-05
18.25	8.071740229320407e-06	6.079416990318815e-05
18.5	8.071740229320407e-06	6.079416990318815e-05
18.75	8.071740229320407e-06	6.079416990318815e-05
19.0	6.722864284308761e-06	5.770303014327322e-05
19.25	8.147626904934367e-06	6.790434827215667e-05
19.5	8.147626904934367e-06	6.790434827215667e-05
