  11.41700    6.78300    1.00000
  33.06000    7.54700    1.00000
  82.83900    6.76800    1.00000
 101.68100    6.99000    1.00000
 121.74200    6.88400    1.00000
 158.99300    6.62000    1.00000
 195.43000    6.67800    1.00000
 230.62900    7.24300    1.00000
 289.87000    7.45600    1.00000
 308.75800    6.99100    1.00000
 326.53400    7.36300    1.00000
 345.23900    6.95900    1.00000
 402.56900    7.20500    1.00000
 440.33000    6.56900    1.00000
 497.71500    7.25100    1.00000
 517.15900    6.59400    1.00000
 607.61900    6.80900    1.00000
 690.78500    7.57100    1.00000
 711.75500    7.35100    1.00000
 880.06900    6.78400    1.00000
 898.62800    7.44700    1.00000
 936.59900    7.29400    1.00000
 954.70700    7.18700    1.00000
1011.31800    7.88300    1.00000
1031.46500    6.81600    1.00000
1050.30000    7.38200    1.00000
1091.77000    6.89900    1.00000
1114.52500    7.18400    1.00000
