  58.62800    6.11700    1.00000
 139.78600    7.27000    1.00000
 177.26800    6.94600    1.00000
 212.55800    7.24800    1.00000
 250.58200    7.21100    1.00000
 269.11800    7.50000    1.00000
 365.31800    6.44600    1.00000
 385.13000    6.64700    1.00000
 421.43000    7.02100    1.00000
 458.96300    7.45600    1.00000
 479.91000    7.32100    1.00000
 570.50300    7.29000    1.00000
 588.93300    7.67300    1.00000
 629.64300    7.07200    1.00000
 650.03600    6.55900    1.00000
 669.52700    7.62100    1.00000
 729.28500    7.61100    1.00000
 747.68100    6.97000    1.00000
 765.46500    7.08000    1.00000
 783.78500    6.69300    1.00000
 800.86900    7.11300    1.00000
 819.77500    5.99700    1.00000
 838.33200    7.69100    1.00000
 858.65000    7.00200    1.00000
 918.33900    6.98000    1.00000
 973.91100    6.79600    1.00000
 992.03500    7.52600    1.00000
1069.43300    7.11500    1.00000
