  11.18600    6.93500    1.00000
  32.17700    7.28500    1.00000
  70.75600    7.89500    1.00000
  90.29800    7.66700    1.00000
 110.77000    6.76700    1.00000
 150.73700    6.90700    1.00000
 188.67200    7.54600    1.00000
 225.96000    7.57700    1.00000
 286.31600    7.33000    1.00000
 305.19600    6.67600    1.00000
 323.23500    7.41200    1.00000
 343.42300    7.47900    1.00000
 398.78400    7.87800    1.00000
 437.45400    6.99600    1.00000
 493.67500    7.26800    1.00000
 511.98700    7.02200    1.00000
 599.29700    7.45800    1.00000
 677.67400    7.42500    1.00000
 696.28400    7.42200    1.00000
 865.92400    6.85300    1.00000
 882.89400    7.69400    1.00000
 920.86200    7.34200    1.00000
 938.86200    7.08900    1.00000
 995.73700    7.61100    1.00000
1014.97500    7.43100    1.00000
1033.44500    6.96100    1.00000
1072.62700    7.39200    1.00000
1092.21100    7.46200    1.00000
