   0.03834    0.03229   -0.01368    0.01718   -0.12361    0.01716   -0.01816    0.06804    0.06804    0.06804    0.06803    0.19087   -0.22944   -0.56284    0.00520    0.00344    0.00189
   0.04102    0.03702    0.00367   -0.02615   -0.11172    0.05742   -0.03313    0.06804    0.06803    0.06800    0.06798    0.18496   -0.21995   -0.56290    0.00485    0.00346    0.00174
   0.04147   -0.02134    0.07954   -0.04587   -0.08829    0.06000    0.03308    0.06803    0.06800    0.06794    0.06786    0.18327   -0.21110   -0.55383    0.00449    0.00354    0.00174
   0.04249   -0.01203    0.02794    0.08651   -0.10133    0.03136   -0.02634    0.06802    0.06795    0.06784    0.06769    0.18571   -0.20696   -0.53707    0.00473    0.00368    0.00174
   0.07983    0.04058   -0.02659   -0.00759   -0.12900    0.04635    0.02402    0.06800    0.06790    0.06771    0.06746    0.18693   -0.20650   -0.57107    0.00416    0.00337    0.00174
   0.06685   -0.02867    0.08624   -0.01937   -0.06640    0.08024   -0.04353    0.06799    0.06782    0.06755    0.06717    0.17414   -0.20133   -0.53735    0.00440    0.00343    0.00174
   0.05643    0.00925    0.02401   -0.00984   -0.06252    0.07087    0.08240    0.06797    0.06774    0.06736    0.06683    0.16940   -0.20267   -0.53049    0.00409    0.00329    0.00134
   0.03767    0.00831    0.03522   -0.00297   -0.08290    0.00416    0.04448    0.06794    0.06764    0.06713    0.06643    0.16787   -0.19962   -0.53904    0.00403    0.00352    0.00153
   0.05019    0.00372    0.00966    0.02199   -0.10136   -0.00800    0.02859    0.06791    0.06752    0.06687    0.06597    0.16029   -0.19573   -0.53571    0.00447    0.00345    0.00134
   0.04485    0.01682   -0.02445   -0.02846   -0.11188   -0.00013    0.06352    0.06788    0.06739    0.06659    0.06546    0.15567   -0.20450   -0.53423    0.00390    0.00348    0.00134
   0.22729    0.00392    0.03202   -0.08361   -0.12822    0.03012    0.01339    0.06784    0.06725    0.06626    0.06489    0.11623   -0.21110   -0.59963    0.00273    0.00414    0.00085
   1.06629   -0.03727   -0.12147   -0.12131    0.07707    0.09467    0.12062    0.06780    0.06709    0.06591    0.06427   -0.08757   -0.15844   -0.16559   -0.00045    0.00298   -0.00233
   0.56637   -0.03723    0.02715    0.04829    0.16989   -0.14074   -0.02921    0.06776    0.06692    0.06553    0.06359    0.00108   -0.08889   -0.13164    0.00181    0.00022    0.00014
   0.14357   -0.06376    0.00594    0.09254    0.19523   -0.02781   -0.06182    0.06771    0.06673    0.06511    0.06286    0.00953   -0.01847   -0.07206    0.00171    0.00022    0.00014
   0.13866   -0.02190   -0.04979    0.07390    0.10944   -0.04648   -0.02627    0.06766    0.06653    0.06467    0.06208    0.00397   -0.00512   -0.03420    0.00083   -0.00032    0.00035
   0.11763   -0.01296   -0.06375    0.03380    0.11766   -0.04572   -0.00471    0.06761    0.06632    0.06419    0.06124    0.00395    0.01021   -0.00869    0.00015    0.00032    0.00014
   0.07143    0.01197   -0.06873    0.01811    0.12275   -0.06012   -0.01395    0.06755    0.06609    0.06368    0.06035    0.00396    0.02141    0.00954    0.00010   -0.00004   -0.00029
   0.07538    0.00529   -0.06160    0.00157    0.11073   -0.07282   -0.03034    0.06749    0.06585    0.06314    0.05941   -0.02492    0.02166    0.01057    0.00017    0.00064   -0.00044
   0.11117    0.02234   -0.05984   -0.04417    0.11806   -0.07657   -0.05562    0.06743    0.06559    0.06257    0.05842   -0.00436    0.04411    0.02894   -0.00035    0.00018   -0.00046
   0.09382   -0.01145   -0.01084   -0.05308    0.11783   -0.05217   -0.06581    0.06736    0.06532    0.06198    0.05739    0.01829    0.04590    0.04181   -0.00096   -0.00022   -0.00034
