59.425000000000004	7.178	1
151.268	7.972	1
196.25900000000001	6.693	1
237.299	8.112	1
282.789	8.435	1
302.893	8.517999999999999	1
410.353	7.683	1
430.99399999999997	7.869	1
470.57	8.174	1
515.501	8.66	1
535.425	8.228	1
628.478	8.716000000000001	1
648.929	8.724	1
691.7860000000001	7.587999999999999	1
710.082	8.306000000000001	1
733.6439999999999	8.644	1
794.329	8.229	1
815.3199999999999	7.3229999999999995	1
836.663	8.816	1
858.8539999999999	7.47	1
877.9789999999999	8.808	1
901.4239999999999	8.06	1
923.1310000000001	9.021	1
945.197	7.515	1
1009.6639999999999	7.476	1
1069.3300000000002	8.05	1
1090.707	8.033999999999999	1
1174.3460000000002	7.702999999999999	1
