  54.25600    8.56600    1.00000
 139.03400    8.92600    1.00000
 179.93200    8.93300    1.00000
 218.55000    8.99300    1.00000
 262.51900    8.94100    1.00000
 283.66000    9.47900    1.00000
 391.93000    8.81900    1.00000
 412.91300    8.82200    1.00000
 454.09700    9.63400    1.00000
 499.78800    9.30100    1.00000
 519.94100    8.72300    1.00000
 618.38000    8.83300    1.00000
 637.91600    9.00300    1.00000
 678.81900    8.18800    1.00000
 697.77600    9.08400    1.00000
 720.56700    9.28900    1.00000
 784.06600    9.20700    1.00000
 806.83700    8.61200    1.00000
 829.44400    9.52000    1.00000
 851.28800    8.90800    1.00000
 870.56500    8.60700    1.00000
 893.12100    8.72900    1.00000
 914.41600    8.59600    1.00000
 938.05100    8.52000    1.00000
1001.22600    8.24000    1.00000
1064.31800    8.45500    1.00000
1083.92500    8.47500    1.00000
1169.23900    8.44200    1.00000
