	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.0001429667518098289	1.4763137613449401e-05
10.5	0.0001429667518098289	1.4763137613449401e-05
10.75	0.0001429667518098289	1.4763137613449401e-05
11.0	0.00011935992642569429	9.081700590255888e-06
11.25	0.00011876446238200357	8.946497607331773e-06
11.5	0.00011876446238200357	8.946497607331773e-06
11.75	0.00011876446238200357	8.946497607331773e-06
12.0	9.474712811867315e-05	7.5891296764424565e-06
12.25	9.486490951567221e-05	6.590605984127583e-06
12.5	9.486490951567221e-05	6.590605984127583e-06
12.75	9.486490951567221e-05	6.590605984127583e-06
13.0	7.15950764925249e-05	6.916212459954704e-06
13.25	7.441262928925499e-05	5.808848346878966e-06
13.5	7.441262928925499e-05	5.808848346878966e-06
13.75	7.441262928925499e-05	5.808848346878966e-06
14.0	4.632448448502328e-05	1.272836873960395e-05
14.25	5.278130849261556e-05	8.098164379672193e-06
14.5	5.278130849261556e-05	8.098164379672193e-06
14.75	5.278130849261556e-05	8.098164379672193e-06
15.0	3.1398148386095186e-05	2.7328139234503064e-05
15.25	3.612618450335599e-05	1.870355367362696e-05
15.5	3.612618450335599e-05	1.870355367362696e-05
15.75	3.612618450335599e-05	1.870355367362696e-05
16.0	3.410953533796262e-05	4.13744295963666e-05
16.25	3.431354914267753e-05	3.228296753673878e-05
16.5	3.431354914267753e-05	3.228296753673878e-05
16.75	3.431354914267753e-05	3.228296753673878e-05
17.0	5.5565936365605076e-05	4.730614476240514e-05
17.25	5.0457552584447446e-05	4.058814498301411e-05
17.5	5.0457552584447446e-05	4.058814498301411e-05
17.75	5.0457552584447446e-05	4.058814498301411e-05
18.0	9.11748909335308e-05	4.177872952240922e-05
18.25	8.254752047499144e-05	3.84034148887892e-05
18.5	8.254752047499144e-05	3.84034148887892e-05
18.75	8.254752047499144e-05	3.84034148887892e-05
19.0	0.00013208523087736824	3.0828336435054014e-05
19.25	0.00012283430855670994	2.9838857866579705e-05
19.5	0.00012283430855670994	2.9838857866579705e-05
19.75	0.00012283430855670994	2.9838857866579705e-05
