	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	7.787318653115836e-05	9.057126871300269e-05
10.5	7.787318653115836e-05	9.057126871300269e-05
10.75	7.787318653115836e-05	9.057126871300269e-05
11.0	5.704553119282694e-05	9.223248627182571e-05
11.25	7.044698585227253e-05	0.0001233228248127254
11.5	7.044698585227253e-05	0.0001233228248127254
11.75	7.044698585227253e-05	0.0001233228248127254
12.0	6.012008714308386e-05	0.00010208570060392912
12.25	6.83703146402079e-05	0.00013904281474654134
12.5	6.83703146402079e-05	0.00013904281474654134
12.75	6.83703146402079e-05	0.00013904281474654134
13.0	0.00011078091990629031	0.00012010998474665885
13.25	0.0001084262382305776	0.0001455823192618425
13.5	0.0001084262382305776	0.0001455823192618425
13.75	0.0001084262382305776	0.0001455823192618425
14.0	0.00020105813993227467	0.0001687175014483302
14.25	0.0002206827808256431	0.0001849588351191479
14.5	0.0002206827808256431	0.0001849588351191479
14.75	0.0002206827808256431	0.0001849588351191479
15.0	0.0002349141466696722	0.00016494254768520348
15.25	0.0003166584659063412	0.0002129764990780099
15.5	0.0003166584659063412	0.0002129764990780099
15.75	0.0003166584659063412	0.0002129764990780099
16.0	0.00022045156537194257	0.000128953540118145
16.25	0.00032908194405034024	0.0001834180491219356
16.5	0.00032908194405034024	0.0001834180491219356
16.75	0.00032908194405034024	0.0001834180491219356
17.0	0.00022650661106426756	7.218699522424815e-05
17.25	0.00032950359855919324	0.00012408736951129444
17.5	0.00032950359855919324	0.00012408736951129444
17.75	0.00032950359855919324	0.00012408736951129444
18.0	0.00025738624321845397	4.8047246748910423e-05
18.25	0.00035475676372420716	6.035840696881733e-05
18.5	0.00035475676372420716	6.035840696881733e-05
18.75	0.00035475676372420716	6.035840696881733e-05
19.0	0.0002937970725993639	0.00011248492441541604
19.25	0.00039441935687683214	0.00010307607306785625
19.5	0.00039441935687683214	0.00010307607306785625
19.75	0.00039441935687683214	0.00010307607306785625
20.0	0.000311134722209735	0.00015323886478564548
20.25	0.00042782220043822424	0.00017830614251640586
20.5	0.00042782220043822424	0.00017830614251640586
