11.431	6.728	1
35.58899999999999	7.849	1
75.523	6.977	1
98.444	7.117999999999999	1
121.399	6.193	1
156.67900000000003	5.392	1
191.49099999999999	7.4879999999999995	1
229.201	6.715	1
286.89799999999997	7.1770000000000005	1
306.991	6.082999999999999	1
324.79599999999994	6.516	1
345.01199999999994	8.145	1
402.45199999999994	6.675	1
440.95199999999994	6.472	1
497.48199999999997	6.007999999999999	1
517.919	5.879	1
604.617	6.8	1
681.2739999999999	6.814	1
699.866	7.396	1
869.0749999999999	6.396	1
887.9599999999999	6.989	1
925.077	6.555	1
943.7969999999999	6.7139999999999995	1
999.681	7.236000000000001	1
1021.5559999999999	7.103	1
1040.054	6.9270000000000005	1
1081.5610000000001	6.207000000000001	1
1102.789	6.312	1
