	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.00022250891468732187	3.0718958066030454e-05
10.5	0.00022250891468732187	3.0718958066030454e-05
10.75	0.00022250891468732187	3.0718958066030454e-05
11.0	0.00019224069142525254	2.781624045184951e-05
11.25	0.00022752796542087916	3.831996229438233e-05
11.5	0.00022752796542087916	3.831996229438233e-05
11.75	0.00022752796542087916	3.831996229438233e-05
12.0	0.00017341315370895415	3.0057145479072355e-05
12.25	0.00021688479512400275	4.228894502375194e-05
12.5	0.00021688479512400275	4.228894502375194e-05
12.75	0.00021688479512400275	4.228894502375194e-05
13.0	0.00014148084613945308	2.8243546702708115e-05
13.25	0.00019050231062068277	4.098779489733916e-05
13.5	0.00019050231062068277	4.098779489733916e-05
13.75	0.00019050231062068277	4.098779489733916e-05
14.0	0.00010389191590676353	2.4139278554113187e-05
14.25	0.00015246906419215682	3.57684108982905e-05
14.5	0.00015246906419215682	3.57684108982905e-05
14.75	0.00015246906419215682	3.57684108982905e-05
15.0	7.296898926742871e-05	1.9290674547851587e-05
15.25	0.00011466651128334879	2.8786043458965154e-05
15.5	0.00011466651128334879	2.8786043458965154e-05
15.75	0.00011466651128334879	2.8786043458965154e-05
16.0	5.972378125940183e-05	1.4039143111638763e-05
16.25	9.210863318785776e-05	2.1037180862551896e-05
16.5	9.210863318785776e-05	2.1037180862551896e-05
16.75	9.210863318785776e-05	2.1037180862551896e-05
17.0	6.787056386639184e-05	1.109829171031087e-05
17.25	9.318019653376395e-05	1.5367897218477215e-05
17.5	9.318019653376395e-05	1.5367897218477215e-05
17.75	9.318019653376395e-05	1.5367897218477215e-05
18.0	9.414309267980382e-05	1.223490198469908e-05
18.25	0.00011696296430818896	1.572680831858686e-05
18.5	0.00011696296430818896	1.572680831858686e-05
18.75	0.00011696296430818896	1.572680831858686e-05
19.0	0.0001317977593597119	1.5417774597696374e-05
19.25	0.00015603512303351657	2.0237861670570182e-05
19.5	0.00015603512303351657	2.0237861670570182e-05
19.75	0.00015603512303351657	2.0237861670570182e-05
