  11.33700    7.12300    1.00000
  30.92200    6.69500    1.00000
  68.02200    7.01000    1.00000
  86.89300    7.06900    1.00000
 106.73100    6.77600    1.00000
 141.34200    6.39300    1.00000
 175.76500    6.35600    1.00000
 214.78600    7.29300    1.00000
 270.98100    7.38500    1.00000
 289.46700    6.92300    1.00000
 307.01600    7.42400    1.00000
 326.26500    7.44600    1.00000
 380.81700    7.11300    1.00000
 417.69300    7.06000    1.00000
 471.90400    6.41000    1.00000
 489.94100    6.55900    1.00000
 575.01900    7.09900    1.00000
 649.84000    7.23900    1.00000
 669.17100    7.23600    1.00000
 834.67000    6.79600    1.00000
 852.23200    7.70900    1.00000
 888.57800    7.00900    1.00000
 906.06800    6.93300    1.00000
 963.32700    8.07900    1.00000
 984.21600    7.42700    1.00000
1002.56000    6.97600    1.00000
1041.31700    7.06000    1.00000
1060.98400    6.90000    1.00000
