  49.85700    6.59600    1.00000
 123.85700    7.29900    1.00000
 159.16200    6.50600    1.00000
 194.51800    7.17400    1.00000
 234.34700    7.20600    1.00000
 251.70000    7.58400    1.00000
 345.01300    6.93900    1.00000
 363.45200    6.58000    1.00000
 399.19300    7.51500    1.00000
 436.39000    7.60000    1.00000
 454.51500    7.39200    1.00000
 540.23100    7.38600    1.00000
 557.98100    7.11400    1.00000
 594.70400    6.69100    1.00000
 611.73400    6.54200    1.00000
 630.32800    7.44700    1.00000
 686.48100    7.07100    1.00000
 704.40300    6.64800    1.00000
 721.62700    7.12500    1.00000
 740.51800    7.13400    1.00000
 757.85900    7.20600    1.00000
 776.71500    7.41800    1.00000
 795.56800    7.49800    1.00000
 815.57600    7.19700    1.00000
 870.90400    6.76300    1.00000
 925.91000    7.13100    1.00000
 944.48300    7.37200    1.00000
1021.45300    7.31100    1.00000
