	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.0007042266741262883	0.0009322216075349758
10.5	0.0007042266741262883	0.0009322216075349758
10.75	0.0007042266741262883	0.0009322216075349758
11.0	0.0007199229569442388	0.0005390049909630819
11.25	0.0008855596269324408	0.0007658118579476932
11.5	0.0008855596269324408	0.0007658118579476932
11.75	0.0008855596269324408	0.0007658118579476932
12.0	0.0007726971905373307	0.00034917780508116606
12.25	0.0009748059315468483	0.0005399875271539212
12.5	0.0009748059315468483	0.0005399875271539212
12.75	0.0009748059315468483	0.0005399875271539212
13.0	0.000837063296881473	0.0002257510363433999
13.25	0.001054714102282392	0.0003360228479017521
13.5	0.001054714102282392	0.0003360228479017521
13.75	0.001054714102282392	0.0003360228479017521
14.0	0.0008848755186468715	0.0002456172187219301
14.25	0.0011241548933971523	0.0002879572897614797
14.5	0.0011241548933971523	0.0002879572897614797
14.75	0.0011241548933971523	0.0002879572897614797
15.0	0.0008678398844110381	0.0002490430516728189
15.25	0.0011377282106816958	0.00030271549555081236
15.5	0.0011377282106816958	0.00030271549555081236
15.75	0.0011377282106816958	0.00030271549555081236
16.0	0.0007740237004496835	0.00018299014510790855
16.25	0.0010538459751388343	0.00024594125440467474
16.5	0.0010538459751388343	0.00024594125440467474
16.75	0.0010538459751388343	0.00024594125440467474
17.0	0.0006627910978054249	0.00010994141601957072
17.25	0.0009163177687849541	0.00016269943621822602
17.5	0.0009163177687849541	0.00016269943621822602
17.75	0.0009163177687849541	0.00016269943621822602
18.0	0.0005496975648001648	5.727363274143003e-05
18.25	0.0007677041679982313	8.637727093016893e-05
18.5	0.0007677041679982313	8.637727093016893e-05
18.75	0.0007677041679982313	8.637727093016893e-05
19.0	0.00044100721977545645	4.186071906592195e-05
19.25	0.0006197329360187957	5.0699647850087904e-05
19.5	0.0006197329360187957	5.0699647850087904e-05
19.75	0.0006197329360187957	5.0699647850087904e-05
20.0	0.000353280087025074	7.046282405547752e-05
20.25	0.0004899611132942692	5.921682001781734e-05
20.5	0.0004899611132942692	5.921682001781734e-05
