  11.17100    6.81800    1.00000
  31.13700    6.90500    1.00000
  70.76000    6.95500    1.00000
  92.13400    7.04000    1.00000
 113.46800    6.85000    1.00000
 152.01000    6.40100    1.00000
 187.82300    6.66900    1.00000
 224.18000    6.62200    1.00000
 282.28300    6.86000    1.00000
 301.09400    6.62600    1.00000
 318.93400    6.90600    1.00000
 337.43800    7.37200    1.00000
 394.68900    7.23400    1.00000
 432.18700    6.96200    1.00000
 492.82300    7.42100    1.00000
 512.56300    7.09400    1.00000
 603.94800    7.21900    1.00000
 683.97800    7.68900    1.00000
 703.22000    6.89200    1.00000
 875.69700    6.22000    1.00000
 894.53300    6.70700    1.00000
 930.15700    6.17300    1.00000
 947.71700    6.87900    1.00000
1006.15700    7.30900    1.00000
1026.16700    7.07100    1.00000
1046.29200    6.94700    1.00000
1091.07200   12.87400    1.00000
1116.69800   10.08800    1.00000
