	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	1.1871300720196724e-05	5.799678184747795e-05
10.5	1.1871300720196724e-05	5.799678184747795e-05
10.75	1.1871300720196724e-05	5.799678184747795e-05
11.0	1.5049246821604556e-05	7.877246676450537e-05
11.25	1.8370280269238453e-05	0.00010221635164424337
11.5	1.8370280269238453e-05	0.00010221635164424337
11.75	1.8370280269238453e-05	0.00010221635164424337
12.0	1.1853781214706562e-05	6.330742481764921e-05
12.25	1.933566616301817e-05	9.245571749827367e-05
12.5	1.933566616301817e-05	9.245571749827367e-05
12.75	1.933566616301817e-05	9.245571749827367e-05
13.0	2.598768376194964e-05	4.440982340581529e-05
13.25	2.572437695552539e-05	7.379813428198164e-05
13.5	2.572437695552539e-05	7.379813428198164e-05
13.75	2.572437695552539e-05	7.379813428198164e-05
14.0	9.868187293224278e-05	8.024569031688265e-05
14.25	8.513473039412867e-05	6.412295991528766e-05
14.5	8.513473039412867e-05	6.412295991528766e-05
14.75	8.513473039412867e-05	6.412295991528766e-05
15.0	0.00024340029718354097	0.00022027461906151013
15.25	0.00024181029995402607	0.00018933617841658952
15.5	0.00024181029995402607	0.00018933617841658952
15.75	0.00024181029995402607	0.00018933617841658952
16.0	0.00041670138988128747	0.00034801384462132816
16.25	0.0004681564761492651	0.00038484531494196154
16.5	0.0004681564761492651	0.00038484531494196154
16.75	0.0004681564761492651	0.00038484531494196154
17.0	0.0005401440139232853	0.0003580449370740932
17.25	0.0006777820131395556	0.00047375351111241383
17.5	0.0006777820131395556	0.00047375351111241383
17.75	0.0006777820131395556	0.00047375351111241383
18.0	0.0005282059935992745	0.0002740414447404503
18.25	0.0007527341119218003	0.0004034613010019195
18.5	0.0007527341119218003	0.0004034613010019195
18.75	0.0007527341119218003	0.0004034613010019195
19.0	0.00042457871937700615	0.00022782945884395386
19.25	0.0006681605958235825	0.0003257588929438921
19.5	0.0006681605958235825	0.0003257588929438921
19.75	0.0006681605958235825	0.0003257588929438921
20.0	0.00032586724783161957	0.000206295427897017
20.25	0.0005374861130265525	0.0002986087281402862
