  11.33100    7.66100    1.00000
  34.10900    7.22400    1.00000
  73.19200    7.26700    1.00000
  93.73200    6.99300    1.00000
 113.26500    6.72500    1.00000
 150.63000    6.28000    1.00000
 188.06700    6.91100    1.00000
 223.43400    6.91200    1.00000
 284.13700    7.73800    1.00000
 303.26400    6.67600    1.00000
 321.81500   10.74100    1.00000
 345.61100    7.03600    1.00000
 402.84600    7.15400    1.00000
 440.89000    6.94500    1.00000
 500.89000    6.62700    1.00000
 520.10600    7.07800    1.00000
