	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.015945778396952538	0.0684243898688482
10.5	0.015945778396952538	0.0684243898688482
10.75	0.015945778396952538	0.0684243898688482
11.0	0.00880757318926988	0.026154671875690698
11.25	0.014589189187889092	0.052630987916803
11.5	0.014589189187889092	0.052630987916803
11.75	0.014589189187889092	0.052630987916803
12.0	0.012030113585957826	0.014347388309419493
12.25	0.01729288102685958	0.030044807775119864
12.5	0.01729288102685958	0.030044807775119864
12.75	0.01729288102685958	0.030044807775119864
13.0	0.01080651597560457	0.010382419907111232
13.25	0.020381564950978807	0.022589630856429052
13.5	0.020381564950978807	0.022589630856429052
13.75	0.020381564950978807	0.022589630856429052
14.0	0.010612206719877186	0.01758343850650754
14.25	0.014748286236491175	0.015794378090888295
14.5	0.014748286236491175	0.015794378090888295
14.75	0.014748286236491175	0.015794378090888295
15.0	0.02192250410657865	0.04016604278118749
15.25	0.028421480832282537	0.051343336966145264
15.5	0.028421480832282537	0.051343336966145264
15.75	0.028421480832282537	0.051343336966145264
16.0	0.016225519776540763	0.030415144089523168
16.25	0.03064310030906134	0.05267980732678603
16.5	0.03064310030906134	0.05267980732678603
16.75	0.03064310030906134	0.05267980732678603
17.0	0.012053178687847691	0.02579034016437781
17.25	0.02228833299730383	0.04469674946367115
17.5	0.02228833299730383	0.04469674946367115
17.75	0.02228833299730383	0.04469674946367115
18.0	0.010134700387100225	0.018069469199011836
18.25	0.01792934745865914	0.03496934351806675
18.5	0.01792934745865914	0.03496934351806675
18.75	0.01792934745865914	0.03496934351806675
19.0	0.009191720603982713	0.012085743767637231
19.25	0.01547334658212835	0.023272168818432894
19.5	0.01547334658212835	0.023272168818432894
19.75	0.01547334658212835	0.023272168818432894
20.0	0.008904951025664654	0.013078821551088034
20.25	0.014440705963608512	0.020289841965580712
20.5	0.014440705963608512	0.020289841965580712
20.75	0.014440705963608512	0.020289841965580712
21.0	0.007649920118707735	0.012203463842276949
21.25	0.013237290207664726	0.020881412108095035
21.5	0.013237290207664726	0.020881412108095035
