11.405	10.517000000000001	1
35.206999999999994	10.072000000000001	1
81.95400000000001	10.0	1
104.74600000000001	9.737	1
126.98400000000001	9.765	1
170.26000000000002	9.89	1
213.183	9.5	1
256.01	10.645999999999999	1
322.371	10.783	1
344.64099999999996	9.391	1
365.965	10.392999999999999	1
388.29699999999997	10.527999999999999	1
456.28	10.201	1
499.73300000000006	10.582	1
567.1419999999999	10.375	1
589.15	9.593	1
691.6539999999999	11.08	1
781.463	11.102	1
805.7660000000001	11.232000000000001	1
1006.893	10.482999999999999	1
1027.7130000000002	10.02	1
1072.279	9.832	1
1095.6750000000002	9.729	1
1162.393	10.511	1
1185.246	10.507	1
1207.7030000000002	9.863999999999999	1
1253.776	10.205	1
1277.431	9.91	1
