11.202	6.773	1
29.747999999999998	7.117999999999999	1
67.912	6.861000000000001	1
86.971	6.854	1
107.22700000000002	6.621	1
142.745	6.343999999999999	1
178.72299999999998	6.632999999999999	1
214.71	7.03	1
271.503	6.8629999999999995	1
290.102	6.336	1
307.80699999999996	7.182	1
326.879	7.07	1
382.55499999999995	6.893	1
419.04999999999995	6.803	1
473.628	6.266	1
492.754	6.5	1
580.5569999999999	6.606	1
654.9419999999999	6.9239999999999995	1
673.368	6.593	1
842.4010000000001	6.739	1
859.65	6.965	1
895.5649999999999	6.082000000000001	1
912.9110000000001	6.604	1
969.0010000000001	6.803	1
988.18	6.841	1
1006.462	6.641	1
1044.121	6.596	1
1064.0010000000002	6.263	1
