49.802	6.364	1
124.49600000000001	7.33	1
161.566	6.51	1
196.868	6.966	1
235.037	6.922000000000001	1
252.89900000000003	6.55	1
346.003	6.636	1
364.30699999999996	6.599	1
400.87699999999995	6.696000000000001	1
438.08	6.818	1
455.84599999999995	7.104	1
545.3159999999999	7.506	1
563.308	6.683	1
599.9549999999999	6.207999999999999	1
616.6909999999999	6.352	1
635.524	6.5920000000000005	1
691.495	7.121	1
710.183	6.382000000000001	1
727.691	6.7589999999999995	1
745.995	6.4110000000000005	1
763.285	7.004	1
784.306	6.699	1
802.8149999999999	7.1370000000000005	1
823.462	6.4110000000000005	1
877.2760000000001	6.265	1
931.681	6.848	1
950.816	6.353	1
1025.4710000000002	6.497999999999999	1
