	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.0007549546978399853	0.00038798022829866877
10.5	0.0007549546978399853	0.00038798022829866877
10.75	0.0007549546978399853	0.00038798022829866877
11.0	0.0007959905319391365	0.0002915042405449452
11.25	0.0008850680589585975	0.00037782780500627465
11.5	0.0008850680589585975	0.00037782780500627465
11.75	0.0008850680589585975	0.00037782780500627465
12.0	0.0009031382327748501	0.0002702614042637809
12.25	0.0010184503081383882	0.00035060458486294347
12.5	0.0010184503081383882	0.00035060458486294347
12.75	0.0010184503081383882	0.00035060458486294347
13.0	0.0009795622674255682	0.0002458679742082464
13.25	0.0011315619315379233	0.00031344402810866537
13.5	0.0011315619315379233	0.00031344402810866537
13.75	0.0011315619315379233	0.00031344402810866537
14.0	0.0010107854716748627	0.00021576104983042142
14.25	0.0012026848972431102	0.0002745551248159888
14.5	0.0012026848972431102	0.0002745551248159888
14.75	0.0012026848972431102	0.0002745551248159888
15.0	0.001001477244755442	0.00016441881960813703
15.25	0.001224189429050805	0.00021335673620788548
15.5	0.001224189429050805	0.00021335673620788548
15.75	0.001224189429050805	0.00021335673620788548
16.0	0.0009636403979719385	0.00010816525154955945
16.25	0.001202642031492867	0.0001428080193080477
16.5	0.001202642031492867	0.0001428080193080477
16.75	0.001202642031492867	0.0001428080193080477
17.0	0.0009026920930402552	6.699309863911481e-05
17.25	0.0011454835058839628	8.745359953834244e-05
17.5	0.0011454835058839628	8.745359953834244e-05
17.75	0.0011454835058839628	8.745359953834244e-05
18.0	0.000821758603461492	4.12278936018059e-05
18.25	0.001057644041420469	5.2254313970166257e-05
18.5	0.001057644041420469	5.2254313970166257e-05
18.75	0.001057644041420469	5.2254313970166257e-05
19.0	0.0007285130238314542	2.675979288796213e-05
19.25	0.0009478866441217496	3.452859734607531e-05
19.5	0.0009478866441217496	3.452859734607531e-05
19.75	0.0009478866441217496	3.452859734607531e-05
20.0	0.0006324924941893077	1.5553282190828293e-05
20.25	0.0008282276152788047	2.1822580396892387e-05
20.5	0.0008282276152788047	2.1822580396892387e-05
