	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	7.370954852399368e-05	1.6590625327831124e-05
10.5	7.370954852399368e-05	1.6590625327831124e-05
10.75	7.370954852399368e-05	1.6590625327831124e-05
11.0	5.646154267999888e-05	1.381344089715666e-05
11.25	5.91669563168754e-05	1.3805949806631932e-05
11.5	5.91669563168754e-05	1.3805949806631932e-05
11.75	5.91669563168754e-05	1.3805949806631932e-05
12.0	4.535211652212213e-05	1.0380499122813496e-05
12.25	4.7142428620625466e-05	1.171322211392945e-05
12.5	4.7142428620625466e-05	1.171322211392945e-05
12.75	4.7142428620625466e-05	1.171322211392945e-05
13.0	4.119822369972727e-05	7.949720310308065e-06
13.25	4.157101107003224e-05	9.18316372698516e-06
13.5	4.157101107003224e-05	9.18316372698516e-06
13.75	4.157101107003224e-05	9.18316372698516e-06
14.0	3.9913038126950363e-05	5.7083106604013845e-06
14.25	4.096819793506806e-05	7.2218488210159395e-06
14.5	4.096819793506806e-05	7.2218488210159395e-06
14.75	4.096819793506806e-05	7.2218488210159395e-06
15.0	3.4866761360544246e-05	6.201069716161775e-06
15.25	3.7977391637071e-05	5.085077282805515e-06
15.5	3.7977391637071e-05	5.085077282805515e-06
15.75	3.7977391637071e-05	5.085077282805515e-06
16.0	2.9392817818071797e-05	2.3616452286643602e-05
16.25	3.140251857511884e-05	1.4518971855029176e-05
16.5	3.140251857511884e-05	1.4518971855029176e-05
16.75	3.140251857511884e-05	1.4518971855029176e-05
17.0	3.2779501407527205e-05	5.4687009210291445e-05
17.25	3.0450871017263735e-05	4.355109322436306e-05
17.5	3.0450871017263735e-05	4.355109322436306e-05
17.75	3.0450871017263735e-05	4.355109322436306e-05
18.0	4.23548265808062e-05	7.142971619527893e-05
18.25	3.8539597252705054e-05	6.880614817207428e-05
18.5	3.8539597252705054e-05	6.880614817207428e-05
18.75	3.8539597252705054e-05	6.880614817207428e-05
19.0	5.5057543688447675e-05	7.148216586932785e-05
19.25	5.199636137482085e-05	7.624097454804655e-05
19.5	5.199636137482085e-05	7.624097454804655e-05
