  49.31700    6.15800    1.00000
 124.07100    6.95600    1.00000
 161.42500    6.94600    1.00000
 198.73600    6.48700    1.00000
 236.16500    6.59200    1.00000
 254.66400    7.95600    1.00000
 353.42600    6.13400    1.00000
 371.67500    5.99200    1.00000
 407.54000    7.02900    1.00000
 445.87700    7.19300    1.00000
 465.42500    7.17500    1.00000
 557.89200    6.65800    1.00000
 575.47500    6.53200    1.00000
 612.20500    6.66600    1.00000
 630.20600    6.43900    1.00000
 649.38300    7.12300    1.00000
 705.07900    6.98000    1.00000
 723.89200    6.39500    1.00000
 741.36100    6.91700    1.00000
 760.30000    6.46700    1.00000
 777.13300    7.24700    1.00000
 797.38400    6.86300    1.00000
 816.79900    7.47900    1.00000
 836.47600    6.65300    1.00000
 892.12800    6.50800    1.00000
 948.32900    6.77400    1.00000
 968.61300    6.74400    1.00000
1045.81400    6.93100    1.00000
