  11.40900    9.35800    1.00000
  34.53500    9.81900    1.00000
  78.81400    8.92300    1.00000
 100.48900    8.99000    1.00000
 122.56500    8.43800    1.00000
 162.98900    8.46700    1.00000
 206.02300    8.51400    1.00000
 246.56300    8.79000    1.00000
 310.49900    8.98000    1.00000
 333.43900    8.68800    1.00000
 354.23900    8.76500    1.00000
 375.55400    8.62000    1.00000
 436.99900    9.35300    1.00000
 480.55200    8.24400    1.00000
 540.37400    8.31600    1.00000
 560.43600    8.05400    1.00000
 653.87600    9.14400    1.00000
 737.65600    8.23600    1.00000
 757.62500    8.48900    1.00000
 941.06600    8.51000    1.00000
 960.83500    8.95600    1.00000
1000.67000    7.88100    1.00000
1019.51500    8.39600    1.00000
1081.31300    8.79100    1.00000
1103.33300    8.54000    1.00000
1123.49100    7.62200    1.00000
1164.37600    8.36400    1.00000
1186.78200    8.70500    1.00000
