  58.05100    8.69800    1.00000
 142.71800    8.86200    1.00000
 183.12400    9.25300    1.00000
 225.75500    9.22300    1.00000
 268.43800    9.61100    1.00000
 289.37700    8.97500    1.00000
 396.44000    8.08800    1.00000
 416.33400    9.19500    1.00000
 459.12600    9.39100    1.00000
 501.06800    8.87800    1.00000
 521.21900    8.41400    1.00000
 613.34500    9.29800    1.00000
 633.43700    9.58200    1.00000
 675.90600    7.57300    1.00000
 693.93900    8.47300    1.00000
 715.75400    8.39100    1.00000
 777.09400    9.01800    1.00000
 797.21000    7.61700    1.00000
 815.93600    9.08200    1.00000
 836.59400    8.16800    1.00000
 855.19000    9.22400    1.00000
 876.21700    8.13200    1.00000
 896.67700    8.46600    1.00000
 917.77000    8.30000    1.00000
 980.58300    8.22000    1.00000
1040.17800    8.12000    1.00000
1060.80200    8.06900    1.00000
1143.96700    7.60000    1.00000
