	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	5.8056028039199436e-05	2.206476320292992e-05
10.5	5.8056028039199436e-05	2.206476320292992e-05
10.75	5.8056028039199436e-05	2.206476320292992e-05
11.0	6.535848615501464e-05	2.3780758998377792e-05
11.25	7.725520572893899e-05	2.5648307015234618e-05
11.5	7.725520572893899e-05	2.5648307015234618e-05
11.75	7.725520572893899e-05	2.5648307015234618e-05
12.0	7.358080885396914e-05	2.524414261869284e-05
12.25	9.16789283461717e-05	3.076404394566513e-05
12.5	9.16789283461717e-05	3.076404394566513e-05
12.75	9.16789283461717e-05	3.076404394566513e-05
13.0	7.267354470276572e-05	1.9259154054466032e-05
13.25	9.537351176239677e-05	2.6751208795097607e-05
13.5	9.537351176239677e-05	2.6751208795097607e-05
13.75	9.537351176239677e-05	2.6751208795097607e-05
14.0	6.80103936535853e-05	1.1726616356987539e-05
14.25	9.146003443397602e-05	1.85329879592096e-05
14.5	9.146003443397602e-05	1.85329879592096e-05
14.75	9.146003443397602e-05	1.85329879592096e-05
15.0	6.354614657972843e-05	6.448295854608629e-06
15.25	8.564727335908446e-05	1.012522356502229e-05
15.5	8.564727335908446e-05	1.012522356502229e-05
15.75	8.564727335908446e-05	1.012522356502229e-05
16.0	6.124354360509111e-05	9.998496965401627e-06
16.25	8.110754975351927e-05	9.04337908307934e-06
16.5	8.110754975351927e-05	9.04337908307934e-06
16.75	8.110754975351927e-05	9.04337908307934e-06
17.0	5.842892500658271e-05	1.4442358932495139e-05
17.25	7.706107425574814e-05	1.50617210287478e-05
17.5	7.706107425574814e-05	1.50617210287478e-05
17.75	7.706107425574814e-05	1.50617210287478e-05
18.0	5.285121083209878e-05	1.1697150989890002e-05
18.25	6.966270748363838e-05	1.455246514632254e-05
18.5	6.966270748363838e-05	1.455246514632254e-05
18.75	6.966270748363838e-05	1.455246514632254e-05
19.0	4.641072205305009e-05	7.34862519159046e-06
19.25	6.0303754004875485e-05	1.0613739006431617e-05
19.5	6.0303754004875485e-05	1.0613739006431617e-05
