  11.40300    9.81600    1.00000
  34.98300   10.40900    1.00000
  82.37700   10.87500    1.00000
 106.54300   11.84400    1.00000
 134.59600   11.26800    1.00000
 180.72900   11.17600    1.00000
 226.16600   10.64600    1.00000
 271.66600   11.10300    1.00000
 343.54100   11.59900    1.00000
 367.73200   11.55000    1.00000
 391.00200   11.80000    1.00000
 415.75200   11.01700    1.00000
 487.45000   11.66400    1.00000
 533.47900   10.61900    1.00000
 601.20000   11.15300    1.00000
 624.34000   11.67900    1.00000
 725.50200   11.55000    1.00000
 820.79300   11.64300    1.00000
 844.21900   12.15500    1.00000
1056.55700   11.29600    1.00000
1078.35300   11.44800    1.00000
1126.79200   11.86300    1.00000
1149.76600   11.22300    1.00000
1222.72800   11.69800    1.00000
1246.79300   11.78500    1.00000
1270.09700   11.42700    1.00000
1319.57400   12.15100    1.00000
1344.10600   11.73900    1.00000
