  11.33400    8.70800    1.00000
  33.90400    8.46400    1.00000
  76.91000    8.79700    1.00000
 100.51700    8.30600    1.00000
 122.14300    8.30500    1.00000
 163.68900    7.98700    1.00000
 203.65100    8.30400    1.00000
 245.84500    8.88700    1.00000
 308.83900    8.27600    1.00000
 330.30600    7.86500    1.00000
 349.47200    8.78800    1.00000
 370.31500    8.82100    1.00000
 431.41000    8.92200    1.00000
 472.61700    8.25000    1.00000
 534.00600    8.50200    1.00000
 554.46200    8.22000    1.00000
 648.52500    8.96800    1.00000
 732.89300    8.43900    1.00000
 752.58100    8.77400    1.00000
 941.97300    8.04900    1.00000
 961.52400    8.96600    1.00000
1004.24300    8.30000    1.00000
1024.67400    8.01600    1.00000
1086.09600    9.07100    1.00000
1107.15900    8.23900    1.00000
1128.12000    8.19800    1.00000
1170.34700    8.31800    1.00000
1191.19100    8.10100    1.00000
