   0.11158    0.02015   -0.05963    0.06526   -0.00019    0.00048    0.09555    0.09305    0.09304    0.09303    0.09301    0.03012    0.01347    0.04348   -0.00016    0.00007    0.00099
   0.17101    0.00837   -0.00614    0.00677    0.09981   -0.00741   -0.14180    0.09303    0.09297    0.09287    0.09274    0.02513    0.10612    0.07831   -0.00026    0.00007    0.00031
   0.15773    0.06428    0.01940    0.06233   -0.01782   -0.01681   -0.01000    0.09299    0.09283    0.09256    0.09219    0.02144    0.03893    0.02581    0.00021    0.00007    0.00053
   0.05683   -0.04842    0.12726    0.01025   -0.04445   -0.00907    0.09964    0.09294    0.09263    0.09210    0.09137    0.03011    0.05013    0.03227   -0.00040    0.00007    0.00053
   0.05159   -0.09447   -0.09159   -0.05568   -0.01272   -0.05470    0.09285    0.09287    0.09235    0.09148    0.09027    0.03011    0.02943    0.04445   -0.00009    0.00007    0.00059
   0.01296    0.00403   -0.06673    0.07300    0.03364    0.01249    0.06951    0.09279    0.09201    0.09072    0.08891    0.03011    0.02943    0.04018   -0.00020    0.00007    0.00053
   0.07860    0.01625   -0.03464    0.06272    0.03378   -0.03840   -0.06659    0.09269    0.09160    0.08980    0.08729    0.03012    0.06812    0.06811   -0.00016   -0.00012    0.00053
   0.04269    0.09452    0.00850    0.00963    0.03928   -0.00008   -0.04097    0.09256    0.09112    0.08873    0.08541    0.03014    0.05750    0.05963   -0.00040   -0.00035    0.00053
   0.10558    0.06511    0.06573    0.00392   -0.04276   -0.00462    0.09985    0.09243    0.09057    0.08751    0.08328    0.03012    0.00402    0.02827   -0.00040    0.00007    0.00053
   0.10601    0.02515    0.08347   -0.05296   -0.07866    0.01766   -0.00656    0.09227    0.08996    0.08615    0.08090    0.03015    0.05856    0.03707   -0.00015   -0.00028    0.00028
   0.03028    0.05292   -0.00428   -0.12613   -0.06135   -0.02708   -0.06763    0.09210    0.08928    0.08464    0.07828    0.01997    0.05856    0.03706   -0.00001   -0.00019    0.00011
