	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	0.0010757919244133844	0.000180633617794017
10.5	0.0010757919244133844	0.000180633617794017
10.75	0.0010757919244133844	0.000180633617794017
11.0	0.0007815731465529308	0.00010571031424128321
11.25	0.0009799449924202893	0.0001247023158234544
11.5	0.0009799449924202893	0.0001247023158234544
11.75	0.0009799449924202893	0.0001247023158234544
12.0	0.0006607283917184404	6.333715613720761e-05
12.25	0.0008432799116236025	7.330871752230818e-05
12.5	0.0008432799116236025	7.330871752230818e-05
12.75	0.0008432799116236025	7.330871752230818e-05
13.0	0.0005153055237074895	7.537924150538626e-05
13.25	0.000670172507797547	6.61413570756603e-05
13.5	0.000670172507797547	6.61413570756603e-05
13.75	0.000670172507797547	6.61413570756603e-05
14.0	0.00036876812343188115	9.433524101888185e-05
14.25	0.00048794310261414885	9.381240199364066e-05
14.5	0.00048794310261414885	9.381240199364066e-05
14.75	0.00048794310261414885	9.381240199364066e-05
15.0	0.00023643023371817745	8.924619462305491e-05
15.25	0.00032205640381894045	9.808141224216673e-05
15.5	0.00032205640381894045	9.808141224216673e-05
15.75	0.00032205640381894045	9.808141224216673e-05
16.0	0.00013085111837754556	7.426786487030464e-05
16.25	0.00018664543203553426	8.359548704309639e-05
16.5	0.00018664543203553426	8.359548704309639e-05
16.75	0.00018664543203553426	8.359548704309639e-05
17.0	7.482201701231545e-05	7.422163242833101e-05
17.25	0.0001026913676033436	7.24120206383241e-05
17.5	0.0001026913676033436	7.24120206383241e-05
17.75	0.0001026913676033436	7.24120206383241e-05
18.0	8.83249170198715e-05	9.414304850789433e-05
18.25	9.633523219917926e-05	8.634535795590042e-05
18.5	9.633523219917926e-05	8.634535795590042e-05
18.75	9.633523219917926e-05	8.634535795590042e-05
19.0	0.0001565396101910032	9.045562758195305e-05
19.25	0.00016390900146329173	9.66420964956175e-05
19.5	0.00016390900146329173	9.66420964956175e-05
19.75	0.00016390900146329173	9.66420964956175e-05
20.0	0.00025695998848944613	6.847257812833243e-05
20.25	0.0002729076373309703	7.69578097425759e-05
