11.406	7.017	1
32.705	6.474	1
74.49700000000001	7.556	1
95.0	7.478	1
115.40799999999999	7.667999999999999	1
154.71	7.566	1
192.61200000000002	7.518	1
230.83400000000003	8.017999999999999	1
291.0	8.103	1
311.28099999999995	7.064	1
329.894	7.934	1
350.709	7.778	1
407.82599999999996	7.684	1
446.74899999999997	7.718	1
505.11300000000006	7.129	1
524.279	7.403	1
616.8439999999999	8.332	1
696.0	8.228	1
715.9689999999999	8.634	1
889.27	7.564	1
907.5619999999999	8.783	1
946.452	7.398	1
964.967	7.682	1
1024.093	7.7989999999999995	1
1044.0620000000001	7.709	1
1064.3120000000001	7.619	1
1105.702	7.388999999999999	1
1127.678	7.44	1
