	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	4.671048901143581e-05	5.332692181210218e-05
10.5	4.671048901143581e-05	5.332692181210218e-05
10.75	4.671048901143581e-05	5.332692181210218e-05
11.0	3.038463187535545e-05	3.331083960770347e-05
11.25	4.3153587769573774e-05	3.9263012776102516e-05
11.5	4.3153587769573774e-05	3.9263012776102516e-05
11.75	4.3153587769573774e-05	3.9263012776102516e-05
12.0	4.055753845436017e-05	6.813373682187006e-05
12.25	4.6253919908424364e-05	6.156272794182912e-05
12.5	4.6253919908424364e-05	6.156272794182912e-05
12.75	4.6253919908424364e-05	6.156272794182912e-05
13.0	6.147623309357319e-05	0.00010008758636075886
13.25	6.620488318279849e-05	0.00010698454709328492
13.5	6.620488318279849e-05	0.00010698454709328492
13.75	6.620488318279849e-05	0.00010698454709328492
14.0	8.183337087552234e-05	9.965749914096529e-05
14.25	9.399118388981732e-05	0.00012409011992463014
14.5	9.399118388981732e-05	0.00012409011992463014
14.75	9.399118388981732e-05	0.00012409011992463014
15.0	9.583538016285548e-05	7.759740458411584e-05
15.25	0.00011766408162614167	0.00010615221394021462
15.5	0.00011766408162614167	0.00010615221394021462
15.75	0.00011766408162614167	0.00010615221394021462
16.0	9.841807141411958e-05	5.338907244101149e-05
16.25	0.00012910566903611017	7.592466835894765e-05
16.5	0.00012910566903611017	7.592466835894765e-05
16.75	0.00012910566903611017	7.592466835894765e-05
17.0	9.427108181983778e-05	3.4671035827338804e-05
17.25	0.0001281310219728797	5.061604016687547e-05
17.5	0.0001281310219728797	5.061604016687547e-05
17.75	0.0001281310219728797	5.061604016687547e-05
18.0	9.09456209122675e-05	2.1818296593010192e-05
18.25	0.00012377352730300558	3.106010515931148e-05
18.5	0.00012377352730300558	3.106010515931148e-05
18.75	0.00012377352730300558	3.106010515931148e-05
19.0	8.768327987121626e-05	2.3542311093102656e-05
19.25	0.00011840059110961493	2.5706084247218835e-05
19.5	0.00011840059110961493	2.5706084247218835e-05
19.75	0.00011840059110961493	2.5706084247218835e-05
