	lf_HRV	hf_HRV
0.0	0.0	0.0
0.25	0.0	0.0
0.5	0.0	0.0
0.75	0.0	0.0
1.0	0.0	0.0
1.25	0.0	0.0
1.5	0.0	0.0
1.75	0.0	0.0
2.0	0.0	0.0
2.25	0.0	0.0
2.5	0.0	0.0
2.75	0.0	0.0
3.0	0.0	0.0
3.25	0.0	0.0
3.5	0.0	0.0
3.75	0.0	0.0
4.0	0.0	0.0
4.25	0.0	0.0
4.5	0.0	0.0
4.75	0.0	0.0
5.0	0.0	0.0
5.25	0.0	0.0
5.5	0.0	0.0
5.75	0.0	0.0
6.0	0.0	0.0
6.25	0.0	0.0
6.5	0.0	0.0
6.75	0.0	0.0
7.0	0.0	0.0
7.25	0.0	0.0
7.5	0.0	0.0
7.75	0.0	0.0
8.0	0.0	0.0
8.25	0.0	0.0
8.5	0.0	0.0
8.75	0.0	0.0
9.0	0.0	0.0
9.25	0.0	0.0
9.5	0.0	0.0
9.75	0.0	0.0
10.0	0.0	0.0
10.25	6.389625683143019e-06	2.6372784428059622e-05
10.5	6.389625683143019e-06	2.6372784428059622e-05
10.75	6.389625683143019e-06	2.6372784428059622e-05
11.0	3.824367977362974e-06	2.910985518281187e-05
11.25	4.569914146750411e-06	3.248758818226109e-05
11.5	4.569914146750411e-06	3.248758818226109e-05
11.75	4.569914146750411e-06	3.248758818226109e-05
12.0	9.381456584340305e-06	2.9748882850960947e-05
12.25	8.912729708494362e-06	3.476758204968927e-05
12.5	8.912729708494362e-06	3.476758204968927e-05
12.75	8.912729708494362e-06	3.476758204968927e-05
13.0	2.1575580199343955e-05	2.8768649511746466e-05
13.25	2.0836144260908376e-05	3.36982430089157e-05
13.5	2.0836144260908376e-05	3.36982430089157e-05
13.75	2.0836144260908376e-05	3.36982430089157e-05
14.0	3.3003284180745744e-05	2.4553320336492697e-05
14.25	3.74678582028392e-05	3.016801832452407e-05
14.5	3.74678582028392e-05	3.016801832452407e-05
14.75	3.74678582028392e-05	3.016801832452407e-05
15.0	2.9198528737121933e-05	1.9531641163511962e-05
15.25	4.102005388793667e-05	2.2881970600614617e-05
15.5	4.102005388793667e-05	2.2881970600614617e-05
15.75	4.102005388793667e-05	2.2881970600614617e-05
16.0	2.315018383495711e-05	2.6139125858317432e-05
16.25	3.335767781939075e-05	2.6466144341080206e-05
16.5	3.335767781939075e-05	2.6466144341080206e-05
16.75	3.335767781939075e-05	2.6466144341080206e-05
17.0	2.10187193874939e-05	2.639738566808252e-05
17.25	2.9241267241731816e-05	3.175442291557343e-05
17.5	2.9241267241731816e-05	3.175442291557343e-05
17.75	2.9241267241731816e-05	3.175442291557343e-05
18.0	1.7979596775810143e-05	2.139055638470077e-05
18.25	2.5495766921591973e-05	2.7716739037007054e-05
18.5	2.5495766921591973e-05	2.7716739037007054e-05
18.75	2.5495766921591973e-05	2.7716739037007054e-05
19.0	1.3631016404488867e-05	1.798456678851605e-05
19.25	2.0105741430145467e-05	2.2932282342295533e-05
19.5	2.0105741430145467e-05	2.2932282342295533e-05
