   0.06004    0.07088   -0.02840    0.00623   -0.01713    0.00049   -0.04054    0.06623    0.06623    0.06622    0.06622    0.02063   -0.03508   -0.00739    0.00118    0.00069   -0.00045
   0.07021   -0.03511    0.04889    0.00255   -0.05996   -0.01481    0.01075    0.06622    0.06621    0.06619    0.06617    0.02124   -0.05310   -0.00001    0.00040    0.00058   -0.00045
   0.08695    0.00634   -0.06398   -0.06245    0.02712   -0.08117    0.08280    0.06622    0.06619    0.06614    0.06607    0.01966   -0.02674   -0.02354    0.00026    0.00018   -0.00029
   0.03955    0.03178    0.03643    0.01110    0.06261   -0.05734    0.11211    0.06621    0.06615    0.06605    0.06592    0.02436   -0.02401   -0.02355    0.00052    0.00040   -0.00045
   0.02208   -0.03638   -0.02060   -0.05756    0.02132    0.04414   -0.02204    0.06619    0.06610    0.06594    0.06572    0.02313   -0.03283   -0.02256    0.00064    0.00030   -0.00045
   0.04479   -0.00461   -0.05550    0.07692    0.03721   -0.02360    0.00676    0.06618    0.06604    0.06580    0.06547    0.02137   -0.04352   -0.02304    0.00108    0.00041   -0.00036
   0.07004    0.01091   -0.02506   -0.03319    0.08983    0.07897    0.03063    0.06616    0.06596    0.06563    0.06517    0.02177   -0.03868   -0.03695    0.00043    0.00030   -0.00010
   0.06396   -0.02051    0.02472    0.01603    0.09987   -0.01067    0.02606    0.06614    0.06587    0.06543    0.06482    0.02092   -0.03356   -0.02089    0.00091    0.00030   -0.00045
   0.03602    0.02100   -0.00736    0.00580   -0.03844    0.01725   -0.08233    0.06611    0.06577    0.06521    0.06442    0.02189   -0.02978   -0.01187    0.00103    0.00030   -0.00012
   0.02385   -0.07893   -0.00695    0.00917   -0.03107    0.03033   -0.04424    0.06608    0.06566    0.06495    0.06397    0.01833   -0.03392   -0.00599    0.00103    0.00018   -0.00019
   0.02880   -0.00977   -0.05431    0.07559   -0.04211   -0.01522    0.00223    0.06605    0.06553    0.06467    0.06347    0.01749   -0.04486   -0.00600    0.00095    0.00030   -0.00032
   0.06462   -0.03488    0.00898    0.00046   -0.01326    0.07616   -0.00633    0.06602    0.06540    0.06436    0.06293    0.01679   -0.02668   -0.02686    0.00145    0.00030   -0.00032
   0.09776    0.01666    0.06429    0.04115    0.09096   -0.01554    0.05834    0.06598    0.06525    0.06403    0.06234   -0.00001   -0.00920   -0.00228    0.00067    0.00030   -0.00032
   0.07681    0.03894   -0.03512   -0.03174    0.02903    0.01662   -0.00265    0.06594    0.06508    0.06367    0.06170   -0.00001   -0.01732   -0.02686    0.00103   -0.00009   -0.00019
   0.06832   -0.02657    0.09052    0.00614   -0.04200    0.03043   -0.01195    0.06590    0.06491    0.06327    0.06101   -0.00001   -0.04211   -0.00335    0.00111    0.00010   -0.00032
   0.13995    0.07444    0.01750   -0.02937   -0.03520    0.02415   -0.02628    0.06585    0.06472    0.06286    0.06028   -0.00003   -0.00301    0.01754   -0.00024    0.00035   -0.00032
   0.16589   -0.07113    0.03306   -0.00858   -0.08129   -0.00139   -0.05993    0.06580    0.06452    0.06241    0.05950    0.01062   -0.03451   -0.00263    0.00098   -0.00001    0.00018
   0.08143    0.01083   -0.05873   -0.01674   -0.04495    0.01501   -0.05654    0.06575    0.06431    0.06194    0.05867    0.01458   -0.01984    0.00908    0.00031    0.00005   -0.00011
   0.05036   -0.02368    0.03580    0.03211   -0.04375   -0.02172   -0.01576    0.06569    0.06409    0.06144    0.05780    0.01724   -0.02544   -0.01044    0.00014    0.00003    0.00015
   0.08638   -0.02074   -0.09227   -0.04461    0.03241   -0.04860    0.09450    0.06563    0.06385    0.06092    0.05689    0.00731   -0.02545   -0.02854    0.00092   -0.00022    0.00028
   0.01523   -0.04907    0.05940    0.00768    0.00099    0.06634   -0.05859    0.06557    0.06360    0.06037    0.05594    0.00449   -0.02546   -0.02854    0.00102   -0.00032    0.00033
   0.05906    0.06101    0.03518   -0.06022   -0.01223    0.01554   -0.02748    0.06550    0.06334    0.05979    0.05494   -0.00004   -0.02547   -0.02610    0.00020   -0.00020    0.00022
   0.05360    0.12942   -0.00334   -0.00573   -0.04658    0.01652   -0.05244    0.06543    0.06307    0.05919    0.05390    0.01190   -0.02546   -0.02854    0.00040    0.00023    0.00006
   0.02532    0.00641    0.10421    0.01666   -0.01626   -0.08650    0.00637    0.06536    0.06278    0.05857    0.05282   -0.00002   -0.02546   -0.02854    0.00043   -0.00000    0.00006
   0.04853   -0.04401   -0.01422   -0.06546   -0.05564   -0.03480   -0.02237    0.06529    0.06249    0.05792    0.05170    0.01434   -0.02546   -0.02854    0.00057   -0.00010    0.00051
   0.04790    0.00516   -0.04122    0.06992   -0.03327   -0.06520   -0.03375    0.06521    0.06218    0.05724    0.05054    0.02879   -0.02546   -0.00674    0.00066    0.00004    0.00051
   0.04383   -0.10604    0.00112    0.04843   -0.03190    0.02105   -0.02070    0.06513    0.06186    0.05654    0.04934    0.01953   -0.02547   -0.01959    0.00071   -0.00013    0.00030
   0.07655    0.02080   -0.01190   -0.05052   -0.00078   -0.05240    0.07385    0.06504    0.06153    0.05581    0.04810    0.01357   -0.02894   -0.05055    0.00026   -0.00001    0.00015
   0.04492    0.03836    0.01280    0.03822    0.08586   -0.03646    0.06300    0.06495    0.06119    0.05507    0.04683    0.00606   -0.02545   -0.02813    0.00041   -0.00001    0.00008
   0.09257   -0.00433    0.02635   -0.07302   -0.02474    0.06194   -0.01485    0.06486    0.06083    0.05429    0.04552    0.00990   -0.04470   -0.03303   -0.00072   -0.00001    0.00024
   0.13395    0.06151   -0.07343    0.04149   -0.01845    0.02486    0.01763    0.06477    0.06046    0.05350    0.04418   -0.00005   -0.05011   -0.02820    0.00128   -0.00001    0.00051
   0.03787   -0.00153    0.07828    0.02884    0.05620   -0.04008    0.03478    0.06467    0.06009    0.05268    0.04280    0.01084   -0.05012   -0.02821    0.00106   -0.00021    0.00039
   0.12947    0.00374    0.02019   -0.02584   -0.01718    0.01613   -0.03459    0.06457    0.05970    0.05184    0.04139    0.01488   -0.00441   -0.00726    0.00007   -0.00024    0.00055
   0.08004    0.00125   -0.10705    0.00848   -0.00742   -0.07152   -0.01527    0.06447    0.05930    0.05098    0.03995    0.01737   -0.01945   -0.02248    0.00079   -0.00001    0.00055
   0.07295   -0.05075    0.02399    0.06303   -0.01484    0.02014   -0.03379    0.06436    0.05888    0.05009    0.03848    0.02130   -0.03494   -0.04456    0.00041   -0.00027    0.00055
   0.07272   -0.01929   -0.07062   -0.04762   -0.02638    0.02097    0.00292    0.06426    0.05846    0.04919    0.03698    0.01598   -0.00724   -0.03224    0.00071   -0.00051    0.00055
   0.08105    0.07914   -0.04173    0.04919    0.00263    0.03177   -0.04460    0.06414    0.05803    0.04826    0.03546    0.00913   -0.03706   -0.04454    0.00086   -0.00001    0.00055
   0.02025    0.00797    0.08356    0.04656    0.01578   -0.01869    0.00072    0.06403    0.05758    0.04731    0.03390    0.00625   -0.03706   -0.04455    0.00067   -0.00018    0.00055
   0.01488    0.01437    0.04649   -0.04147    0.02888    0.04098    0.06084    0.06391    0.05712    0.04634    0.03232    0.00416   -0.02976   -0.04455    0.00067   -0.00028    0.00055
   0.05603    0.02627    0.00109   -0.10645    0.03012    0.02090   -0.00657    0.06379    0.05666    0.04536    0.03071   -0.00005   -0.01760   -0.02610    0.00035   -0.00039    0.00055
   0.07794    0.02136   -0.00262    0.05164    0.00233   -0.03554   -0.03501    0.06367    0.05618    0.04435    0.02909    0.01519   -0.03708   -0.02674    0.00104   -0.00023    0.00055
   0.05857   -0.06342   -0.00691    0.04796   -0.05092    0.02967   -0.00858    0.06354    0.05569    0.04332    0.02744    0.01612   -0.03704   -0.03963    0.00036   -0.00001    0.00055
   0.14355   -0.03906   -0.05901   -0.02953   -0.01308    0.03712    0.05517    0.06341    0.05519    0.04228    0.02576   -0.01779   -0.05437   -0.04452    0.00086   -0.00001   -0.00070
   0.20694   -0.06835   -0.05097    0.03809    0.03912    0.04120    0.02518    0.06327    0.05468    0.04122    0.02407    0.01533    0.01761   -0.01423    0.00039   -0.00001    0.00025
   0.11581    0.03403    0.04501    0.04397    0.06547    0.02081    0.02961    0.06314    0.05416    0.04013    0.02236    0.00495   -0.02605   -0.04083    0.00109   -0.00001    0.00025
   0.05523    0.01859    0.06243   -0.00823   -0.02898    0.07507    0.00974    0.06300    0.05363    0.03904    0.02064   -0.00094   -0.02866   -0.04085    0.00026   -0.00001    0.00036
   0.08014    0.04717   -0.00774   -0.07763    0.05920   -0.06649   -0.00085    0.06286    0.05309    0.03792    0.01890   -0.00094   -0.00383   -0.01602   -0.00035   -0.00001    0.00035
   0.12182   -0.00746    0.04122    0.04578   -0.00561   -0.06959   -0.00098    0.06271    0.05254    0.03679    0.01714   -0.00095   -0.02869   -0.03168    0.00074   -0.00020    0.00070
   0.06648   -0.03238    0.03235   -0.04935   -0.01958    0.04048   -0.03208    0.06256    0.05198    0.03565    0.01537   -0.00094   -0.01292   -0.00698    0.00024   -0.00018    0.00070
   0.05252    0.00856   -0.03435   -0.07826    0.01070   -0.06564    0.05550    0.06241    0.05141    0.03449    0.01359    0.01865   -0.00439   -0.01694   -0.00001   -0.00022    0.00070
   0.06039   -0.00577   -0.05677    0.06058   -0.00942   -0.07562    0.00725    0.06226    0.05083    0.03331    0.01180    0.01590    0.03026   -0.00697   -0.00006   -0.00001    0.00070
   0.12941   -0.10493   -0.01422    0.02754   -0.02786    0.02122   -0.02247    0.06210    0.05024    0.03212    0.01000    0.02205   -0.02642   -0.04374    0.00053   -0.00001    0.00070
   0.08404    0.04099   -0.00426   -0.05991    0.06212    0.01171    0.05558    0.06194    0.04964    0.03092    0.00819    0.02057   -0.00105   -0.03035    0.00023   -0.00048    0.00060
   0.06252    0.08444   -0.02027    0.03942    0.02308    0.03647   -0.00756    0.06178    0.04903    0.02970    0.00638    0.01886   -0.00039   -0.04018    0.00066   -0.00001    0.00070
   0.04498   -0.00720    0.08992    0.02875    0.03520   -0.04037    0.00983    0.06161    0.04841    0.02847    0.00456    0.02126    0.00146   -0.02939    0.00030   -0.00025    0.00070
   0.04983   -0.02255    0.03002   -0.04597   -0.03874    0.06150   -0.03012    0.06144    0.04779    0.02723    0.00274    0.02533   -0.00382   -0.01885    0.00066   -0.00001    0.00070
   0.04437    0.01680   -0.01342   -0.06425   -0.00424   -0.04308    0.01799    0.06127    0.04715    0.02597    0.00091    0.03027   -0.00486   -0.02095    0.00024   -0.00031    0.00070
   0.05096    0.04084   -0.07104    0.03229   -0.01511   -0.03969   -0.04690    0.06110    0.04651    0.02471   -0.00091    0.02492    0.00018   -0.02694   -0.00016   -0.00001    0.00070
   0.05147   -0.09067   -0.02750    0.07372    0.01099   -0.02929    0.01528    0.06092    0.04585    0.02344   -0.00274    0.02186    0.00340   -0.05009   -0.00001   -0.00031    0.00070
